Left Grip, Right Grip, Time
-1,-1,0
-1,-1,0.3533334
-1,-1,0.4234754
-1,-1,0.4356658
-1,-1,0.4496934
-1,-1,0.4635085
-1,-1,0.4772241
-1,-1,0.4911495
-1,-1,0.5049571
-1,-1,0.5190616
-1,-1,0.5329629
-1,-1,0.5466713
-1,-1,0.5606294
-1,-1,0.5744489
-1,-1,0.5882589
-1,-1,0.60238
-1,-1,0.6160691
-1,-1,0.6301575
-1,-1,0.6440976
-1,-1,0.6578857
-1,-1,0.6719804
-1,-1,0.6855674
-1,-1,0.6994305
-1,-1,0.7133753
-1,-1,0.7272378
-1,-1,0.7411231
-1,-1,0.7549211
-1,-1,0.7689173
-1,-1,0.7828749
-1,-1,0.7966189
-1,-1,0.8104813
-1,-1,0.8245028
-1,-1,0.8389723
-1,-1,0.852981
-1,-1,0.8669277
-1,-1,0.8807479
-1,-1,0.8948284
-1,-1,0.9087957
-1,-1,0.9224364
-1,-1,0.9367145
-1,-1,0.9506317
-1,-1,0.9640675
-1,-1,0.9780241
-1,-1,0.9920976
-1,-1,1.005928
-1,-1,1.019735
-1,-1,1.033621
-1,-1,1.048059
-1,-1,1.061388
-1,-1,1.075334
-1,-1,1.089195
-1,-1,1.10337
-1,-1,1.117051
-1,-1,1.130892
-1,-1,1.145109
-1,-1,1.158569
-1,-1,1.17251
-1,-1,1.186417
-1,-1,1.200261
-1,-1,1.214182
-1,-1,1.228052
-1,-1,1.242005
-1,-1,1.255688
-1,-1,1.269734
-1,-1,1.28374
-1,-1,1.297493
-1,-1,1.311403
-1,-1,1.325279
-1,-1,1.339185
-1,-1,1.353047
-1,-1,1.366921
-1,-1,1.380832
-1,-1,1.394758
-1,-1,1.408528
-1,-1,1.422465
-1,-1,1.4364
-1,-1,1.450276
-1,-1,1.464169
-1,-1,1.478172
-1,-1,1.491971
-1,-1,1.506032
-1,-1,1.519737
-1,-1,1.533647
-1,-1,1.547511
-1,-1,1.561491
-1,-1,1.575289
-1,-1,1.58913
-1,-1,1.603075
-1,-1,1.617153
-1,-1,1.630802
-1,-1,1.644702
-1,-1,1.658554
-1,-1,1.672441
-1,-1,1.686468
-1,-1,1.700392
-1,-1,1.714224
-1,-1,1.72814
-1,-1,1.742018
-1,-1,1.755924
-1,-1,1.769645
-1,-1,1.783642
-1,-1,1.797629
-1,-1,1.811338
-1,-1,1.825237
-1,-1,1.83923
-1,-1,1.853078
-1,-1,1.866911
-1,-1,1.880912
-1,-1,1.894694
-1,-1,1.908721
-1,-1,1.922466
-1,-1,1.93639
-1,-1,1.950257
-1,-1,1.964161
-1,-1,1.978159
-1,-1,1.992119
-1,-1,2.005984
-1,-1,2.019713
-1,-1,2.033621
-1,-1,2.047454
-1,-1,2.067674
-1,-1,2.081332
-1,-1,2.095299
-1,-1,2.109347
-1,-1,2.1234
-1,-1,2.137117
-1,-1,2.150792
-1,-1,2.164715
-1,-1,2.178574
-1,-1,2.192569
-1,-1,2.206347
-1,-1,2.2202
-1,-1,2.234245
-1,-1,2.248023
-1,-1,2.261914
-1,-1,2.275865
-1,-1,2.289724
-1,-1,2.303685
-1,-1,2.317486
-1,-1,2.331511
-1,-1,2.345357
-1,-1,2.377724
-1,-1,2.386868
-1,-1,2.400816
-1,-1,2.414617
-1,-1,2.428625
-1,-1,2.442522
-1,-1,2.456326
-1,-1,2.47138
-1,-1,2.484321
-1,-1,2.498072
-1,-1,2.511988
-1,-1,2.52592
-1,-1,2.539678
-1,-1,2.553517
-1,-1,2.567528
-1,-1,2.581358
-1,-1,2.595358
-1,-1,2.609196
-1,-1,2.623062
-1,-1,2.637031
-1,-1,2.650811
-1,-1,2.664637
-1,-1,2.678568
-1,-1,2.692464
-1,-1,2.706374
-1,-1,2.720434
-1,-1,2.734537
-1,-1,2.748968
-1,-1,2.762841
-1,-1,2.77666
-1,-1,2.790495
-1,-1,2.804564
-1,-1,2.818372
-1,-1,2.832156
-1,-1,2.846215
-1,-1,2.86003
-1,-1,2.87395
-1,-1,2.887791
-1,-1,2.901695
-1,-1,2.915595
-1,-1,2.929437
-1,-1,2.943386
-1,-1,2.957309
-1,-1,2.971211
-1,-1,2.985123
-1,-1,2.999063
-1,-1,3.013077
-1,-1,3.026645
-1,-1,3.040695
-1,-1,3.054374
-1,-1,3.06879
-1,-1,3.081994
-1,-1,3.09583
-1,-1,3.109996
-1,-1,3.123866
-1,-1,3.1378
-1,-1,3.151374
-1,-1,3.165431
-1,-1,3.179258
-1,-1,3.193229
-1,-1,3.207029
-1,-1,3.22092
-1,-1,3.234827
-1,-1,3.248778
-1,-1,3.262582
-1,-1,3.27652
-1,-1,3.290566
-1,-1,3.304317
-1,-1,3.318354
-1,-1,3.33241
-1,-1,3.346132
-1,-1,3.360008
-1,-1,3.374022
-1,-1,3.387864
-1,-1,3.401726
-1,-1,3.415568
-1,-1,3.429506
-1,-1,3.443305
-1,-1,3.457206
-1,-1,3.471068
-1,-1,3.485039
-1,-1,3.498839
-1,-1,3.512285
-1,-1,3.526299
-1,-1,3.540297
-1,-1,3.553993
-1,-1,3.567981
-1,-1,3.581729
-1,-1,3.595581
-1,-1,3.609515
-1,-1,3.623466
-1,-1,3.637357
-1,-1,3.651475
-1,-1,3.66521
-1,-1,3.679314
-1,-1,3.692882
-1,-1,3.706704
-1,-1,3.720875
-1,-1,3.734892
-1,-1,3.748869
-1,-1,3.762897
-1,-1,3.776844
-1,-1,3.790807
-1,-1,3.804624
-1,-1,3.818494
-1,-1,3.832145
-1,-1,3.846051
-1,-1,3.859963
-1,-1,3.873842
-1,-1,3.887758
-1,-1,3.9018
-1,-1,3.915603
-1,-1,3.929545
-1,-1,3.943369
-1,-1,3.957394
-1,-1,3.971123
-1,-1,3.985019
-1,-1,3.99893
-1,-1,4.012838
-1,-1,4.026721
-1,-1,4.040567
-1,-1,4.054563
-1,-1,4.069074
-1,-1,4.082263
-1,-1,4.096102
-1,-1,4.110345
-1,-1,4.123982
-1,-1,4.138011
-1,-1,4.151652
-1,-1,4.165672
-1,-1,4.179479
-1,-1,4.193277
-1,-1,4.207289
-1,-1,4.221063
-1,-1,4.234983
-1,-1,4.249121
-1,-1,4.262896
-1,-1,4.27692
-1,-1,4.290683
-1,-1,4.30438
-1,-1,4.318388
-1,-1,4.332278
-1,-1,4.346153
0,-1,4.360013
0,-1,4.373915
0,-1,4.387933
0,-1,4.401791
0,-1,4.415791
0,-1,4.429671
0,-1,4.443365
0,-1,4.458088
0,-1,4.471056
0,-1,4.485119
0,-1,4.498865
0,-1,4.512833
0,-1,4.526627
0,-1,4.540619
0,-1,4.554382
0,-1,4.568329
0,-1,4.582264
0,-1,4.596189
0,-1,4.610149
0,-1,4.623873
0,-1,4.637778
0,-1,4.651788
0,-1,4.66561
0,-1,4.679442
0,-1,4.693289
0,-1,4.707204
0,-1,4.721127
0,-1,4.735153
0,-1,4.74914
0,-1,4.762716
0,-1,4.776594
0,-1,4.79067
0,-1,4.804389
0,-1,4.818394
0,-1,4.832184
0,-1,4.846112
0,-1,4.860137
0,-1,4.873852
0,-1,4.887747
0,-1,4.901663
0,-1,4.915431
0,-1,4.929479
0,-1,4.943335
0,-1,4.957199
0,-1,4.971277
0,-1,4.985042
0,-1,4.998885
0,-1,5.013046
0,-1,5.026764
0,-1,5.040547
0,-1,5.054826
0,-1,5.069314
0,-1,5.082081
0,-1,5.095932
0,-1,5.110232
0,-1,5.124057
0,-1,5.137832
0,-1,5.151672
0,-1,5.165313
0,-1,5.179218
0,-1,5.193107
0,-1,5.207015
0,-1,5.221034
0,-1,5.234896
0,-1,5.248757
0,-1,5.262727
0,-1,5.277056
0,-1,5.290599
0,-1,5.304461
0,-1,5.318467
0,-1,5.33248
0,-1,5.346195
0,-1,5.359984
0,-1,5.373975
0,-1,5.387786
0,-1,5.401793
0,-1,5.415717
0,-1,5.429469
0,-1,5.443355
0,-1,5.457433
0,-1,5.471263
0,-1,5.485008
0,-1,5.498896
0,-1,5.512823
0,-1,5.526792
0,-1,5.540768
0,-1,5.554451
0,-1,5.56836
0,-1,5.582212
0,-1,5.596253
0,-1,5.610169
0,-1,5.624074
0,-1,5.637952
0,-1,5.651858
0,-1,5.66585
0,-1,5.679777
0,-1,5.693463
0,-1,5.707134
0,-1,5.721246
0,-1,5.735034
0,-1,5.7489
0,-1,5.762985
0,-1,5.776674
0,-1,5.790667
0,-1,5.804424
0,-1,5.818427
0,-1,5.832139
0,-1,5.846092
0,-1,5.86005
0,-1,5.873991
0,-1,5.887712
0,-1,5.901698
0,-1,5.915536
0,-1,5.929509
0,-1,5.943491
0,-1,5.957215
0,-1,5.970983
0,-1,5.984994
0,-1,5.999013
0,-1,6.012838
0,-1,6.026679
0,-1,6.040594
0,-1,6.054478
0,-1,6.069039
0,-1,6.082259
0,-1,6.096046
0,-1,6.110318
0,-1,6.123907
0,-1,6.13775
0,-1,6.151712
0,-1,6.1657
0,-1,6.179468
0,-1,6.19339
0,-1,6.207343
0,-1,6.22129
0,-1,6.234995
0,-1,6.249037
0,-1,6.262755
0,-1,6.276655
0,-1,6.290716
0,-1,6.304427
0,-1,6.318431
0,-1,6.332367
0,-1,6.346266
0,-1,6.360109
0.11,-1,6.373906
0.11,-1,6.387856
0.11,-1,6.401662
0.11,-1,6.415524
0.11,-1,6.429425
0.11,-1,6.443367
0.11,-1,6.45749
0.11,-1,6.471235
0.11,-1,6.48512
0.11,-1,6.498886
0.11,-1,6.513368
0.11,-1,6.526656
0.11,-1,6.540668
0.11,-1,6.55446
0.11,-1,6.568397
0.11,-1,6.582341
0.11,-1,6.596165
0.11,-1,6.610085
0.11,-1,6.623859
0.11,-1,6.637767
0.11,-1,6.651593
0.11,-1,6.665571
0.11,-1,6.679431
0.11,-1,6.693366
0.11,-1,6.707264
0.11,-1,6.721248
0.11,-1,6.735111
0.11,-1,6.748975
0.11,-1,6.762707
0.11,-1,6.776924
0.11,-1,6.79055
0.11,-1,6.804477
0.11,-1,6.818361
0.11,-1,6.832169
0.11,-1,6.846262
0.11,-1,6.859953
0.11,-1,6.873904
0.11,-1,6.887917
0.11,-1,6.901645
0.11,-1,6.915634
0.11,-1,6.92938
0.11,-1,6.943276
0.11,-1,6.957247
0.11,-1,6.971044
0.11,-1,6.984983
0.11,-1,6.998964
0.11,-1,7.01294
0.11,-1,7.02667
0.11,-1,7.040561
0.11,-1,7.054214
0.11,-1,7.068034
0.11,-1,7.081903
0.11,-1,7.095757
0.11,-1,7.11004
0.11,-1,7.123678
0.11,-1,7.137615
0.11,-1,7.15139
0.11,-1,7.165271
0.11,-1,7.179299
0.11,-1,7.19299
0.11,-1,7.206878
0.11,-1,7.220855
0.11,-1,7.235025
0.11,-1,7.248606
0.11,-1,7.262494
0.11,-1,7.276542
0.11,-1,7.290484
0.11,-1,7.30447
0.11,-1,7.318536
0.11,-1,7.332192
0.11,-1,7.346102
0.11,-1,7.360158
0.11,-1,7.374239
0.11,-1,7.387788
0.11,-1,7.401767
0.11,-1,7.415709
0.11,-1,7.42941
0.11,-1,7.443316
0.11,-1,7.45727
0.11,-1,7.471246
0.11,-1,7.48507
0.11,-1,7.49906
0.11,-1,7.512753
0.11,-1,7.526675
0.11,-1,7.540549
0.11,-1,7.554471
0.11,-1,7.568273
0.11,-1,7.582139
0.11,-1,7.596114
0.11,-1,7.609969
0.11,-1,7.623891
0.11,-1,7.637861
0.11,-1,7.651737
0.11,-1,7.665671
0.11,-1,7.679564
0.11,-1,7.69328
0.11,-1,7.707171
0.11,-1,7.72122
0.11,-1,7.734976
0.11,-1,7.748843
0.11,-1,7.762818
0.11,-1,7.776768
0.11,-1,7.790701
0.11,-1,7.804531
0.11,-1,7.818409
0.11,-1,7.832178
0.11,-1,7.846137
0.11,-1,7.860009
0.11,-1,7.87388
0.11,-1,7.887737
0.11,-1,7.90175
0.11,-1,7.915672
0.11,-1,7.929463
0.11,-1,7.943316
0.11,-1,7.957217
0.11,-1,7.971118
0.11,-1,7.985001
0.11,-1,7.998917
0.11,-1,8.012771
0.11,-1,8.026639
0.11,-1,8.040593
0.11,-1,8.054655
0.11,-1,8.068835
0.11,-1,8.082482
0.11,-1,8.096186
0.11,-1,8.110082
0.11,-1,8.124073
0.11,-1,8.137772
0.11,-1,8.151648
0.11,-1,8.165642
0.11,-1,8.179497
0.11,-1,8.193441
5,-1,8.207253
5,-1,8.221401
5,-1,8.235008
5,-1,8.248938
5,-1,8.262707
5,-1,8.276626
5,-1,8.290575
5,-1,8.304477
5,-1,8.318358
5,-1,8.332383
5,-1,8.346199
5,-1,8.360093
5,-1,8.37404
5,-1,8.387759
5,-1,8.401874
5,-1,8.415517
5,-1,8.429401
5,-1,8.443425
5,-1,8.457407
5,-1,8.471113
5,-1,8.485036
5,-1,8.498859
5,-1,8.512782
5,-1,8.526947
5,-1,8.540658
5,-1,8.554482
5,-1,8.568493
5,-1,8.583068
5,-1,8.596106
5,-1,8.610067
5,-1,8.62394
