Left Grip, Right Grip, Time
-1,-1,0
-1,-1,0.3533334
-1,-1,0.4130201
-1,-1,0.4217675
-1,-1,0.4353595
-1,-1,0.4489757
-1,-1,0.4633999
-1,-1,0.4769983
-1,-1,0.4908826
-1,-1,0.5049266
-1,-1,0.5185686
-1,-1,0.532728
-1,-1,0.5463395
-1,-1,0.5602285
-1,-1,0.5741798
-1,-1,0.5880095
-1,-1,0.6020036
-1,-1,0.6155983
-1,-1,0.629761
-1,-1,0.6434959
-1,-1,0.6574162
-1,-1,0.6714683
0.75,0,0.6853414
0.75,0,0.6988941
0.75,0,0.7128254
0,0,0.7268773
0,0,0.740598
0,0,0.7550033
0,0,0.768657
0,0,0.782621
0,0,0.7968376
0.75,0,0.8105583
0.75,0,0.8254768
0,0,0.8391612
0,0,0.8537998
0.75,0,0.8667964
0,0,0.8805848
0,0,0.8941984
0,0,0.9080721
0,0,0.9221703
0,0,0.935811
0,0,0.9497164
0.75,0,0.9636061
0,0,0.97742
0,0,0.9914591
0,0,1.005245
0.75,0,1.019102
0,0,1.033055
0,0,1.04698
0,0,1.060863
0,0,1.074702
0,0,1.088714
0,0,1.102527
0,0,1.116629
0,0,1.130447
0.75,0,1.14434
0.75,0,1.158312
0,0,1.172119
0,0,1.186001
0,0,1.199907
0,0,1.213724
0,0,1.228032
0,0,1.241562
0,0,1.255375
0,0,1.269343
0,0,1.283165
0,0,1.297082
0,0,1.310905
0,0,1.324875
0.75,0,1.3388
0.75,0,1.352675
0,0,1.366606
0.75,0,1.38043
0,0,1.394333
0,0,1.42207
0,0,1.435785
0,0,1.44953
0,0,1.46347
0,0,1.477488
0,0,1.491383
0,0,1.50533
0,0,1.519104
0,0,1.532787
0,0,1.546878
0,0,1.560655
0,0,1.574679
0,0,1.588584
0,0,1.602533
0,0,1.616295
0,0,1.630046
0.75,0,1.644067
0,0,1.658139
0,0,1.672272
0,0,1.685996
0,0,1.699857
0,0,1.713685
0,0,1.727733
0,0,1.741606
0,0,1.755462
0,0,1.769338
0,0,1.783145
0,0,1.797176
0,0,1.811029
0,0,1.824874
0,0,1.838728
0.75,0,1.852637
0,0,1.866609
0,0,1.880661
0,0,1.894355
0,0,1.908217
0,0,1.922258
0,0,1.936061
0,0,1.949857
0.75,0,1.963799
0,0,1.977698
0,0,1.991458
0,0,2.005429
0,0,2.019243
0,0,2.033284
0,0,2.047078
0,0,2.060962
0,0,2.075017
0.75,0,2.088763
0,0,2.10273
0,0,2.116605
0,0,2.130636
0,0,2.144353
0.75,0,2.158412
0,0,2.172201
0,0,2.186111
0,0,2.199794
0,0,2.213834
0,0,2.227868
0.75,0,2.241657
0,0,2.255447
0,0,2.269382
0,0,2.283402
0,0,2.29723
0,0,2.311051
0,0,2.325081
0,0,2.339055
0,0,2.352749
0,0,2.366684
0,0,2.380523
0,0,2.394427
0,0,2.408479
0,0,2.422351
0,0,2.436018
0.75,0,2.449932
0,0,2.463719
0,0,2.477637
0,0,2.49157
0,0,2.505468
0,0,2.519475
0,0,2.533452
0,0,2.547195
0,0,2.560947
0,0,2.574958
0,0,2.588739
0,0,2.602697
0,0,2.616585
0,0,2.630557
0,0,2.644525
0,0,2.658329
0.75,0,2.672314
0,0,2.686221
0,0,2.699952
0,0,2.713946
0,0,2.727802
0.75,0,2.741598
0,0,2.755563
0,0,2.769638
0,0,2.782438
0,0,2.796465
0,0,2.810329
0,0,2.823936
0,0,2.83801
0,0,2.851726
0,0,2.865629
0,0,2.879719
0,0,2.89396
0,0,2.907467
0,0,2.921174
0,0,2.935277
0,0,2.949436
0,0,2.963121
0,0,2.976917
0,0,2.990608
0,0,3.004695
0,0,3.018724
0,0,3.032499
0,0,3.046427
0,0,3.060237
0,0,3.074172
0,0,3.088237
0,0,3.10202
0,0,3.116106
0,0,3.130149
0,0,3.144193
0,0,3.158338
0,0,3.172385
0,0,3.186327
0,0,3.200038
0,0,3.213959
0,0,3.228057
0.75,0,3.241644
0.75,0,3.255614
0,0,3.269411
0,0,3.283472
0,0,3.297255
0,0,3.311049
0.75,0,3.324991
0.75,0,3.338933
0,0,3.352799
0,0,3.366634
0,0,3.380478
0,0,3.394554
0,0,3.408359
0,0,3.422164
0,0,3.436126
0.75,0,3.450033
0,0,3.464046
0.75,0,3.47798
0,0,3.491749
0,0,3.505637
0,0,3.519462
0,0,3.533521
0,0,3.547308
0,0,3.56129
0,0,3.575017
0,0,3.588805
0,0,3.602858
0,0,3.616719
0.75,0,3.630796
0,0,3.64444
0,0,3.658305
0,0,3.672236
0,0,3.686069
0,0,3.700003
0,0,3.714047
0,0,3.727744
0,0,3.741722
0,0,3.755623
0,0,3.769099
0,0,3.782955
0,0,3.797012
0,0,3.8108
0,0,3.824584
0,0,3.838606
0,0,3.852701
0,0,3.866479
0.75,0,3.880025
0.75,0,3.894241
0.75,0,3.908123
0,0,3.922066
0.75,0,3.935583
0,0,3.949466
0,0,3.963431
0,0,3.977232
0.75,0,3.991628
0.75,0,4.00511
0,0,4.019033
0,0,4.032794
0,0,4.046752
0,0,4.060581
0,0,4.074416
0,0,4.088387
0,0,4.102491
0,0,4.116464
0,0,4.13056
0,0,4.144328
0,0,4.158416
0,0,4.172158
0,0,4.186072
0,0,4.19987
0.75,0,4.214137
0,0,4.22805
0.75,0,4.241773
0,0,4.255578
0,0,4.269385
0,0,4.283429
0.75,0,4.297211
0,0,4.311038
0,0,4.325103
0,0,4.339081
0,0,4.352733
0,0,4.366618
0,0,4.38061
0,0,4.3944
0,0,4.408587
0,0,4.422616
0.75,0,4.436152
0.75,0,4.449965
0.75,0,4.463887
0,0,4.477846
0,0,4.491618
0.75,0,4.505563
0,0,4.519648
0,0,4.533422
0,0,4.547285
0,0,4.561206
0,0,4.57498
0,0,4.588882
0,0,4.602807
0,0,4.616683
0,0,4.630713
0,0,4.644393
0,0,4.658553
0,0,4.672595
0,0,4.686367
0,0,4.700197
0,0,4.713965
0,0,4.727819
0,0,4.741627
0,0,4.75555
0,0,4.769358
0,0,4.782887
0,0,4.796572
0.75,0,4.810295
0,0,4.824296
0.75,0,4.838117
0,0,4.851948
0.75,0,4.866014
0,0,4.879736
0,0,4.893751
0,0,4.907559
0,0,4.921552
0,0,4.93568
0,0,4.949344
0,0,4.963183
0,0,4.977149
0,0,4.990936
0,0,5.004943
0,0,5.018684
0,0,5.032676
0,0,5.046539
0,0,5.060484
0,0,5.074507
0,0,5.088415
0,0,5.102512
0.75,0,5.116422
0,0,5.130567
0,0,5.144562
0,0,5.158441
0,0,5.172416
0,0,5.186144
0,0,5.199987
0,0,5.214113
0,0,5.228052
0,0,5.241871
0,0,5.255521
0,0,5.26938
0,0,5.283273
0,0,5.297249
0,0,5.3111
0.75,0,5.325155
0,0,5.33911
0.75,0,5.352883
0,0,5.366616
0,0,5.380492
0,0,5.394454
0.75,0,5.40828
0,0,5.422129
0,0,5.436083
0,0,5.450004
0,0,5.464012
0,0,5.477826
0,0,5.491613
0,0,5.505578
0,0,5.51946
0,0,5.533481
0,0,5.547236
0,0,5.561174
0.75,0,5.575083
0,0,5.58904
0,0,5.602905
0,0,5.616786
0,0,5.630706
0,0,5.644367
0,0,5.658265
0,0,5.672278
0,0,5.686078
0,0,5.699932
0,0,5.713923
0,0,5.727968
0,0,5.741575
0,0,5.755589
0,0,5.769268
0,0,5.783096
0.75,0,5.797237
0.75,0,5.81109
0,0,5.824842
0,0,5.838834
0.75,0,5.852672
0,0,5.866711
0,0,5.88052
0,0,5.894381
0,0,5.90817
0,0,5.922381
0,0,5.936048
0,0,5.950162
0,0,5.963655
0.75,0,5.977754
0,0,5.991695
0,0,6.0058
0,0,6.019491
0,0,6.033342
0.75,0,6.04709
0,0,6.061249
0,0,6.075168
0.75,0,6.089073
0,0,6.102785
0.75,0,6.116593
0,0,6.130714
0,0,6.144379
0,0,6.158482
0,0,6.172059
0,0,6.186275
0,0,6.199863
0,0,6.213954
0,0,6.227713
0,0,6.241644
0,0,6.255486
0,0,6.269386
0.75,0,6.283475
0,0,6.297362
0.75,0,6.31141
0,0,6.324941
0,0,6.338848
0,0,6.352936
0,0,6.366405
0,0,6.38053
0,0,6.39439
0,0,6.408501
0.75,0,6.422022
0,0,6.436063
0,0,6.449839
0,0,6.463831
0.75,0,6.477829
0,0,6.491792
0.75,0,6.505394
0,0,6.519538
0,0,6.533583
0,0,6.547361
0.75,0,6.561306
0,0,6.574977
0,0,6.588815
0.75,0,6.602944
0,0,6.616561
0,0,6.630396
0,0,6.644433
0,0,6.658243
0,0,6.672244
0,0,6.686042
0,0,6.699932
0,0,6.713797
0,0,6.72761
0,0,6.741517
0.75,0,6.755428
0,0,6.769368
0,0,6.783113
0,0,6.79713
0,0,6.810889
0,0,6.82513
0,0,6.839054
0,0,6.852763
0,0,6.866591
0,0,6.880584
0,0,6.894369
0,0,6.908292
0,0,6.922397
0,0,6.93597
0,0,6.949925
0,0,6.964346
0.75,0,6.977589
0,0,6.991428
0,0,7.005564
0.75,0,7.019293
0,0,7.033303
0,0,7.047161
0,0,7.06107
0,0,7.074948
0,0,7.089046
0,0,7.102652
0,0,7.116551
0,0,7.130431
0,0,7.144513
0.75,0,7.15843
0,0,7.172037
0,0,7.185952
0.75,0,7.200141
0.75,0,7.213982
0,0,7.227798
0,0,7.241755
0,0,7.255597
0,0,7.26932
0,0,7.283121
0,0,7.297077
0.75,0,7.310994
0,0,7.324923
0,0,7.33885
0,0,7.352763
0.75,0,7.366578
0,0,7.380561
0.75,0,7.394634
0,0,7.408886
0,0,7.422007
0,0,7.436004
0,0,7.449829
0,0,7.463765
0,0,7.477741
0,0,7.491531
0,0,7.505688
0,0,7.519184
0,0,7.533462
0,0,7.547053
0,0,7.561063
0,0,7.574964
0,0,7.58871
0,0,7.602729
0,0,7.616682
0,0,7.630359
0,0,7.644249
0,0,7.658231
0,0,7.672099
0,0,7.686179
0,0,7.699866
0.75,0,7.713861
0,0,7.727773
0,0,7.74168
0,0,7.755435
0,0,7.769642
0,0,7.783296
0,0,7.797232
0,0,7.810909
0,0,7.825228
0,0,7.838937
0,0,7.852661
0,0,7.866719
0,0,7.879797
0,0,7.894025
0,0,7.90753
0,0,7.921321
0,0,7.935267
0,0,7.949326
0,0,7.963138
0,0,7.977207
0,0,7.990933
0,0,8.004902
0,0,8.018453
0.75,0,8.032474
0,0,8.046241
0,0,8.06008
0,0,8.073923
0,0,8.087942
0.75,0,8.102026
0,0,8.11601
0,0,8.130142
0,0,8.14433
0,0,8.158226
0,0,8.172221
0,0,8.186024
0,0,8.199825
0.75,0,8.213943
0,0,8.227712
0,0,8.241691
0,0,8.255549
0,0,8.26983
0,0,8.283484
0,0,8.297216
0.75,0,8.310886
0,0,8.32494
0,0,8.338706
0.75,0,8.352592
0,0,8.366443
0,0,8.380485
0,0,8.394403
0,0,8.408184
0,0,8.422127
0,0,8.436233
0,0,8.449914
0,0,8.463825
0,0,8.477586
0.75,0,8.491456
0,0,8.505355
0,0,8.519234
0,0,8.533131
0,0,8.547463
0,0,8.560931
0,0,8.574813
0,0,8.588697
0,0,8.602811
0,0,8.616517
0,0,8.630462
0,0,8.644339
0,0,8.658424
0,0,8.672409
0,0,8.686199
0,0,8.699965
0,0,8.71369
0.75,0,8.727622
0,0,8.741433
0,0,8.755454
0,0,8.769242
0,0,8.783193
0,0,8.797168
0,0,8.810879
0,0,8.824882
0,0,8.838694
0,0,8.852717
0,0,8.866623
0,0,8.879705
0,0,8.893586
0,0,8.907554
0,0,8.921333
0,0,8.935309
0.75,0,8.949204
0.75,0,8.963222
0.75,0,8.97712
0.75,0,8.991227
0,0,9.004865
0,0,9.018547
0,0,9.032419
0,0,9.046283
0,0,9.060318
0,0,9.07418
0,0,9.088062
0,0,9.101965
0,0,9.116075
0,0,9.130116
0,0,9.144306
0,0,9.158047
0.75,0,9.171996
0,0,9.186223
0,0,9.200173
0,0,9.214075
0,0,9.227688
0.75,0,9.242294
0,0,9.255549
0,0,9.269267
0,0,9.283072
0.75,0,9.297413
0,0,9.311223
0,0,9.325041
0,0,9.339074
0,0,9.352905
0,0,9.366796
0,0,9.38066
0,0,9.394496
0,0,9.408427
0.75,0,9.422531
0,0,9.436088
0.75,0,9.450086
0.75,0,9.463997
0,0,9.477559
0.75,0,9.49192
0,0,9.505848
0.75,0,9.519517
0,0,9.533142
0,0,9.547274
0,0,9.561326
0,0,9.575063
0,0,9.588937
0,0,9.602865
0.75,0,9.616705
0,0,9.630721
0,0,9.645131
0,0,9.658554
0,0,9.672421
0,0,9.685951
0.75,0,9.700169
0.75,0,9.714268
0,0,9.727856
0,0,9.741715
0,0,9.756085
0,0,9.769795
0,0,9.783611
0,0,9.797139
0,0,9.811203
0,0,9.825162
0.75,0,9.846492
0,0,9.852482
0,0,9.865705
0,0,9.879615
0,0,9.893319
0.75,0,9.907262
