Left Grip, Right Grip, Time
0,0,1.241517
0,0,1.24471
0,0,1.247415
0,0,1.250199
0,0,1.253774
0,0,1.256843
0.75,0,1.259921
0.75,0,1.263279
0.75,0,1.266372
0.75,0,1.269287
0,0,1.272864
0,0,1.275639
0,0,1.278667
0,0,1.28201
0.75,0,1.285648
0.75,0,1.288649
0.75,0,1.291838
0.75,0,1.29478
0,0,1.297491
0,0,1.299916
0,0,1.302629
0,0,1.305882
0,0,1.308998
0,0,1.312004
0,0,1.314931
0,0,1.317369
0,0,1.320606
0,0,1.323795
0.75,0,1.326526
0.75,0,1.329342
0.75,0,1.331874
0.75,0,1.334614
0,0,1.337689
0,0,1.340639
0,0,1.343777
0,0,1.346506
0,0,1.349081
0,0,1.352261
0,0,1.355757
0,0,1.358626
0,0,1.361974
0,0,1.365028
0,0,1.368391
0,0,1.371489
0,0,1.374192
0,0,1.37725
1.61,0,1.380273
1.61,0,1.383662
1.61,0,1.386211
1.61,0,1.388948
0,0,1.391822
0,0,1.39443
0,0,1.396928
0,0,1.399783
0.75,0,1.402639
0.75,0,1.405572
0.75,0,1.408167
0.75,0,1.410737
0.75,0,1.414184
0,0,1.417512
0,0,1.420158
0,0,1.423247
0,0,1.426266
0.75,0,1.429127
0.75,0,1.431822
0.75,0,1.434847
0.75,0,1.437532
0.75,0,1.440299
0.75,0,1.443062
0,0,1.446234
0,0,1.449142
0,0,1.452373
0,0,1.454963
0,0,1.457545
0,0,1.460163
0,0,1.463769
0,0,1.466891
1.61,0,1.470345
1.61,0,1.474175
1.61,0,1.477955
0.75,0,1.481027
0.75,0,1.48409
0.75,0,1.487356
0.75,0,1.490471
0.75,0,1.494173
0.75,0,1.497259
0.75,0,1.500842
0.75,0,1.50423
0.75,0.75,1.508339
0.75,0.75,1.511621
0.75,0.75,1.515305
0.75,0.75,1.518619
0.75,0.75,1.522588
0.75,0.75,1.526105
0.75,0.75,1.529365
0,0,1.532574
0,0,1.535886
0,0,1.539094
0,0,1.542675
0,0,1.545912
0,0,1.549574
0,0,1.553011
0.75,0,1.556202
0.75,0,1.559057
0.75,0,1.562707
0.75,0,1.566059
0.75,0,1.569547
0.75,0,1.57308
0.75,0,1.576054
1.61,0,1.579119
1.61,0,1.582133
1.61,0,1.585378
1.61,0,1.588021
1.61,0,1.590556
1.61,0,1.593053
0,0,1.595595
0,0,1.598611
0,0,1.601691
0,0,1.604242
0,0,1.607381
0,0,1.61695
0,0,1.622463
0,0,1.625157
0,0,1.627898
0,0,1.630606
0,0,1.633698
0,0,1.636372
0,0,1.639234
0,0,1.642268
0,0,1.645137
0,0,1.648285
0,0,1.651182
0,0,1.654399
0,0,1.65696
0,0,1.659675
0,0,1.662532
0,0,1.665419
0,0,1.668211
0,0,1.670678
0.75,0,1.67329
0.75,0,1.675993
0.75,0,1.678867
0.75,0,1.682419
0.75,0,1.852497
