Left Grip, Right Grip, Time
-1,-1,0
0,0,0.3533334
0,0,0.4220094
0,0,0.4322616
0,0,0.4463052
0,0,0.4605387
0,0,0.4740326
0,0,0.4882056
0.75,0,0.5016649
0,0,0.5156574
0,0,0.5295957
0,0,0.5436819
0,0,0.5576311
0.75,0,0.5715728
0,0,0.5852621
0,0,0.5986732
0,0,0.6134154
0,0,0.6268685
0,0,0.640537
0,0,0.6544613
0,0,0.6684831
0,0,0.6822718
0,0,0.6971017
0.75,0,0.710149
0,0,0.7240182
0,0,0.738035
0.75,0,0.7516748
0,0,0.7658166
0,0,0.7795218
0.75,0,0.7935504
0,0,0.807116
0,0,0.8221089
0,0,0.8356748
0,0,0.8500127
0.75,0,0.8636134
0,0,0.8775105
0,0,0.8912646
0,0,0.9054365
0,0,0.9189801
0,0,0.933225
0.75,0,0.9470409
0.75,0,0.9611341
0.75,0,0.9745417
0,0,0.9886534
0,0,1.002514
0,0,1.016554
0,0,1.029964
0,0,1.043888
0,0,1.057881
0,0,1.071886
0,0,1.085697
0.75,0,1.09956
0,0,1.113689
0,0,1.127305
0.75,0,1.141044
0,0,1.155109
0,0,1.169286
0.75,0,1.182815
0,0,1.196849
0,0,1.21072
0,0,1.22442
0.75,0,1.238548
0.75,0,1.252418
0,0,1.266389
0,0,1.280112
0,0,1.293552
0,0,1.307525
0,0,1.321332
0,0,1.335419
0,0,1.349171
0,0,1.695228
0,0,1.704466
0,0,1.718526
0,0,1.731935
0,0,1.74596
0.75,0,1.759727
0,0,1.773673
0,0,1.787612
0,0,1.801476
0,0,1.815529
0,0,1.829548
0.75,0,1.843138
0,0,1.857312
0,0,1.871108
0,0,1.885362
0.75,0,1.899256
0,0,1.912859
0,0,1.926793
0,0,1.940706
0,0,1.954759
0,0,1.968924
0,0,1.982712
0,0,1.99667
0.75,0,2.010769
0,0,2.024544
0,0,2.038405
0,0,2.052263
0,0,2.06624
0.75,0,2.080373
0.75,0,2.093949
0.75,0,2.107896
0,0,2.121762
0,0,2.135646
0,0,2.149584
0.75,0,2.163394
0,0,2.177293
0,0,2.1912
0,0,2.205167
0.75,0,2.219057
0,0,2.232925
0,0,2.246778
0.75,0,2.260659
0,0,2.274461
0,0,2.615643
0,0,2.622058
0,0,2.636521
0,0,2.649708
0,0,2.663731
0,0,2.677468
0,0,2.691241
0,0,2.705117
0.75,0,2.719101
0,0,2.73291
0,0,2.746875
0,0,2.760628
0,0,2.77489
0,0,2.788377
0,0,2.802288
0,0,2.81644
0,0,2.830085
0,0,2.844037
0,0,2.857997
0,0,2.871812
0,0,2.885752
0,0,2.899671
0,0,2.913369
0.75,0,2.927449
0,0,2.941269
0,0,2.955232
0,0,2.969596
0,0,2.983802
0,0,2.997634
0,0,3.011666
0,0,3.025733
0,0,3.03924
0,0,3.053427
0,0,3.06748
0,0,3.081327
0,0,3.094857
0,0,3.109139
0.75,0,3.122977
0,0,3.136797
0,0,3.151088
0,0,3.164534
0,0,3.178507
0,0,3.192513
0,0,3.206454
0,0,3.220223
0.75,0,3.234028
0,0,3.248086
0,0,3.261863
0,0,3.275758
0,0,3.289589
0,0,3.303238
0.75,0,3.317524
0.75,0,3.33136
0,0,3.345596
0,0,3.358815
0,0,3.372936
0,0,3.38694
0,0,3.40069
0,0,3.414658
0,0,3.428717
0,0,3.442656
0,0,3.45629
0,0,3.4704
0.75,0,3.484111
0,0,3.498377
0,0,3.512326
0,0,3.526096
0,0,3.53938
0,0,3.553104
0,0,3.56667
0,0,3.58092
0,0,3.594909
0,0,3.608955
0,0,3.622746
0,0,3.636635
0,0,3.650702
0,0,3.6643
0,0,3.678125
0,0,3.691885
0,0,3.706131
0.75,0,3.719361
0,0,3.733556
0.75,0,3.747496
0,0,3.761525
0,0,3.775304
0,0,3.789805
0,0,3.803668
0,0,3.81771
0,0,3.831025
0,0,3.844872
0,0,3.85888
0,0,3.872773
0,0,3.886546
0,0,3.900867
0,0,3.915062
0.75,0,3.928736
0,0,3.942495
0,0,3.956261
0,0,3.970179
0,0,3.983853
0,0,3.99799
0,0,4.012008
0,0,4.025464
0,0,4.039273
0,0,4.053282
0,0,4.067129
0,0,4.081007
0,0,4.09508
0,0,4.108855
0.75,0,4.122618
0,0,4.136515
0,0,4.150406
0,0,4.164398
0,0,4.178211
0,0,4.192157
0,0,4.206023
0,0,4.219915
0,0,4.233859
0,0,4.247612
0,0,4.261559
0,0,4.275775
0,0,4.289389
0.75,0,4.30323
0,0,4.317394
0,0,4.331246
0,0,4.345355
0,0,4.358995
0.75,0,4.37301
0,0,4.38676
0.75,0,4.400722
0,0,4.414257
0,0,4.42825
0,0,4.442139
0.75,0,4.456057
0,0,4.469944
0,0,4.483794
0.75,0,4.497649
0.75,0,4.51154
0,0,4.525507
0,0,4.539393
0,0,4.553648
0,0,4.567091
0,0,4.580999
0,0,4.59486
0,0,4.608957
0,0,4.622622
0,0,4.636593
0,0,4.650481
0,0,4.66851
0,0,4.677324
0.75,0,4.691303
0,0,4.7051
0,0,4.718998
0,0,4.732791
0,0,4.746894
