Left Grip, Right Grip, Time
-1,-1,0
0,0,0.3533334
0,0,0.4138962
0,0,0.4231881
0,0,0.4347548
0,0,0.447852
0,0,0.4617986
0,0,0.4755481
0.75,0,0.4896594
0,0,0.5033897
0,0,0.5173169
0,0,0.5311192
0.75,0,0.5453364
0.75,0,0.5592566
0,0,0.5728002
0,0,0.586848
0,0,0.6006082
0.75,0,0.6144251
0.75,0,0.6284329
0,0,0.6427357
0.75,0,0.6562694
0,0,0.6702172
0,0,0.6840459
0,0,0.6979715
0,0,0.7118685
0,0,0.725848
0,0,0.7394761
0,0,0.7534682
0,0,0.7671617
0,0,0.7812988
0,0,0.7952275
0,0,0.8097149
0,0,0.8239682
0,0,0.8375762
0,0,0.8514491
0.75,0,0.8654875
0.75,0,0.8792806
0,0,0.8932186
0,0,0.90715
0,0,0.9209315
0,0,0.9348691
0,0,0.9487311
0,0,0.9630786
0,0,0.9764516
0,0,0.9904771
0,0,1.004214
0,0,1.018076
0,0,1.031978
0.75,0,1.045864
0,0,1.059804
0,0,1.073832
0,0,1.087652
0,0,1.101539
0,0,1.1154
0,0,1.129229
0,0,1.143033
0,0,1.156963
0,0,1.170916
0,0,1.184764
0,0,1.198707
0.75,0,1.212556
0.75,0,1.226566
0,0,1.240378
0,0,1.254187
0,0,1.268308
0,0,1.282042
0,0,1.296067
0,0,1.309792
0,0,1.323787
0,0,1.337595
0,0,1.351505
0,0,1.365389
0,0,1.379273
0,0,1.393241
0,0,1.407004
0.75,0,1.420872
0,0,1.434871
0,0,1.448651
0,0,1.462632
0.75,0,1.47654
0,0,1.4904
0,0,1.504289
0.75,0,1.518174
0.75,0,1.53199
0,0,1.545923
0,0,1.559833
0,0,1.573672
0,0,1.587562
0,0,1.601486
0,0,1.615316
0,0,1.62928
0,0,1.643377
0,0,1.656951
0,0,1.670973
0.75,0,1.68486
0.75,0,1.698666
0.75,0,1.71261
0,0,1.726534
0,0,1.740489
0,0,1.754271
0,0,1.768115
0,0,1.782028
0,0,1.796008
0,0,1.809772
0.75,0,1.823793
0,0,1.837692
0,0,1.851536
0,0,1.865347
0,0,1.879348
0,0,1.893116
0,0,1.907258
0,0,1.920948
0,0,1.934794
0,0,1.948789
0,0,1.962573
0,0,1.976452
0,0,1.990313
0,0,2.004328
0,0,2.018151
0,0,2.03213
0,0,2.045877
0,0,2.080173
0,0,2.086593
0,0,2.100715
0,0,2.114655
0,0,2.128522
0,0,2.142453
0,0,2.156319
0,0,2.170149
0.75,0,2.184109
0,0,2.197826
0,0,2.211846
0,0,2.225553
0.75,0,2.239572
0,0,2.253394
0,0,2.267305
0,0,2.281457
0,0,2.295228
0,0,2.308961
0,0,2.32282
0.75,0,2.33666
0,0,2.350769
0,0,2.364407
0,0,2.378486
0,0,2.392248
0,0,2.406233
0,0,2.420359
0.75,0,2.434489
0.75,0,2.448687
0,0,2.462522
0,0,2.476719
0,0,2.490378
0,0,2.504277
0,0,2.518179
0,0,2.532135
0,0,2.546025
0,0,2.559844
0,0,2.573974
0,0,2.587616
0,0,2.601531
0,0,2.615413
0,0,2.629206
0,0,2.643462
0.75,0,2.657198
0,0,2.671192
0,0,2.684823
0,0,2.69884
0,0,2.712817
0.75,0,2.726539
0,0,2.740464
0,0,2.7542
0,0,2.768238
0,0,2.782003
0.75,0,2.795994
0,0,2.80988
0,0,2.823812
0,0,2.837632
0.75,0,2.851467
0,0,2.865373
0,0,2.879256
0.75,0,2.893255
0.75,0,2.907318
0,0,2.921921
0,0,2.93639
0,0,2.949482
0,0,2.963025
0,0,2.976876
0.75,0,2.991781
0,0,3.004699
0,0,3.018331
0,0,3.032001
0,0,3.045983
0,0,3.059885
0,0,3.073773
0,0,3.087622
0,0,3.101503
0,0,3.115504
0,0,3.129454
0.75,0,3.143199
0.75,0,3.157063
0,0,3.170906
0,0,3.184991
0,0,3.198771
0,0,3.212847
0,0,3.232736
0,0,3.246681
0,0,3.260302
0.75,0,3.27432
0,0,3.288429
0,0,3.302368
0,0,3.316016
0,0,3.329899
0,0,3.343574
0,0,3.357761
0,0,3.371503
0,0,3.385409
0,0,3.399347
0,0,3.413107
0,0,3.427201
0,0,3.440868
0,0,3.454798
0,0,3.468732
0,0,3.482476
0,0,3.496472
0,0,3.510403
0,0,3.524215
0,0,3.538069
0,0,3.552289
0.75,0,3.566485
0,0,3.580961
0,0,3.594576
0,0,3.608418
0,0,3.622211
0,0,3.636169
0,0,3.650173
0,0,3.664006
0,0,3.677928
0.75,0,3.691824
0,0,3.705663
0,0,3.719484
0,0,3.733388
0,0,3.747339
0,0,3.761128
0,0,3.775211
0,0,3.78893
0,0,3.80287
0,0,3.816893
0,0,3.830817
0,0,3.844708
0,0,3.858512
0,0,3.872342
0,0,3.886193
0,0,3.900008
0,0,3.914013
0,0,3.928012
0,0,3.941791
0,0,3.955619
0,0,3.969675
0,0,3.983399
0,0,3.997306
0,0,4.011192
0,0,4.025032
0,0,4.03889
0,0,4.052833
0,0,4.066682
0,0,4.080714
0,0,4.094615
0,0,4.108669
0.75,0,4.122283
0,0,4.136212
0,0,4.150049
0,0,4.163923
0,0,4.177786
0,0,4.191812
0,0,4.205612
0,0,4.219517
0,0,4.23343
0,0,4.247431
0,0,4.261284
0,0,4.275002
0,0,4.288907
0,0,4.302804
0,0,4.317133
0,0,4.330805
0,0,4.34452
0,0,4.358424
0,0,4.372396
0,0,4.386143
0,0,4.400182
0.75,0,4.414087
0,0,4.427857
0,0,4.441759
0,0,4.455671
0,0,4.469614
0,0,4.483436
0,0,4.497485
0,0,4.511213
0,0,4.525063
0,0,4.538891
0,0,4.552824
0,0,4.566803
0.75,0,4.580765
0,0,4.594567
0.75,0,4.608469
0.75,0,4.622331
0,0,4.636428
0,0,4.650309
0,0,4.663995
0,0,4.677937
0,0,4.691817
0,0,4.705668
0,0,4.71942
0,0,4.733462
0.75,0,4.747327
0.75,0,4.76133
0,0,4.775242
0,0,4.788981
0,0,4.80286
0,0,4.816704
0,0,4.83071
0,0,4.844522
0,0,4.858521
0,0,4.872381
0,0,4.886238
0.75,0,4.900128
0.75,0,4.914145
0,0,4.927894
0,0,4.941763
0,0,4.955683
0,0,4.969525
0,0,4.983411
0,0,4.997376
0,0,5.01122
0,0,5.025106
0,0,5.038999
0,0,5.052865
0,0,5.066757
0,0,5.080703
0,0,5.094574
0,0,5.108443
0.75,0,5.122288
0.75,0,5.1363
0,0,5.150175
0.75,0,5.164064
0,0,5.177964
0,0,5.191926
0,0,5.205664
0,0,5.225751
0,0,5.23954
0,0,5.253371
0.75,0,5.267284
0,0,5.281071
0,0,5.29504
0.75,0,5.308962
0,0,5.322957
0.75,0,5.33712
0,0,5.350588
0,0,5.364601
0,0,5.378452
0,0,5.39231
0,0,5.406174
0,0,5.420068
0,0,5.433985
0,0,5.447891
0,0,5.461918
0,0,5.475721
0,0,5.489496
0,0,5.503476
0.75,0,5.517426
0,0,5.531117
0,0,5.545321
0,0,5.559512
0.75,0,5.573742
0,0,5.587644
0,0,5.601718
0,0,5.615423
0,0,5.629316
0.75,0,5.643579
0,0,5.657024
0,0,5.671058
0,0,5.684978
0,0,5.698809
0,0,5.71268
0,0,5.726668
0,0,5.740438
0,0,5.754318
0,0,5.768088
0.75,0,5.782199
0,0,5.795979
0,0,5.809789
0,0,5.823714
0,0,5.837613
0,0,5.851401
0,0,5.865484
0,0,5.879312
0,0,5.893168
0,0,5.907084
0,0,5.920933
0,0,5.934808
0,0,5.948614
0,0,5.962643
0.75,0,5.976427
0,0,5.990464
0,0,6.004293
0,0,6.018138
0,0,6.032115
0,0,6.045949
0,0,6.059806
0,0,6.073676
0,0,6.087578
0,0,6.101588
0,0,6.115312
0,0,6.129305
0,0,6.143323
0,0,6.157077
0,0,6.170942
0,0,6.185124
0,0,6.198711
0,0,6.212829
0.75,0,6.226439
0.75,0,6.240326
0,0,6.254358
0,0,6.268353
0,0,6.282228
0,0,6.296015
0,0,6.310074
0,0,6.324807
0,0,6.337002
0.75,0,6.351111
0,0,6.364919
0,0,6.378634
0,0,6.392631
0.75,0,6.406521
0.75,0,6.420336
0.75,0,6.434211
0,0,6.448075
0,0,6.461915
0,0,6.475814
0,0,6.489735
0,0,6.503698
0.75,0,6.517597
0,0,6.531415
0,0,6.545447
0,0,6.559444
0,0,6.573596
0,0,6.587771
0,0,6.601733
0,0,6.615399
0,0,6.629276
0,0,6.643467
0,0,6.657009
0,0,6.671192
0,0,6.684909
0,0,6.698732
0.75,0,6.712729
0,0,6.726535
0,0,6.740388
0,0,6.754296
0,0,6.76813
0,0,6.781999
0,0,6.795964
0,0,6.809787
0,0,6.823861
0,0,6.837828
0,0,6.85174
0,0,6.86555
0,0,6.879437
0,0,6.893324
0,0,6.907342
0.75,0,6.920868
0.75,0,6.934886
0.75,0,6.948798
0,0,6.962645
0,0,6.976646
0,0,6.9905
0,0,7.004296
0,0,7.018071
0,0,7.032096
0,0,7.045948
0.75,0,7.059867
0.75,0,7.073785
0.75,0,7.087666
0,0,7.101551
0,0,7.115639
0,0,7.129246
0,0,7.143188
0,0,7.15709
0.75,0,7.170939
0,0,7.184878
0,0,7.198779
0.75,0,7.212692
0,0,7.232675
0,0,7.246448
0,0,7.26041
0,0,7.274303
0,0,7.288149
0,0,7.302009
0,0,7.316104
0,0,7.329976
0,0,7.343554
0.75,0,7.357588
0,0,7.371924
0,0,7.3854
0,0,7.399361
0,0,7.413252
0,0,7.426978
0,0,7.440891
0.75,0,7.454798
0.75,0,7.468648
0,0,7.482606
0,0,7.496446
0,0,7.510522
0,0,7.52485
