Left Grip, Right Grip, Time
0,0,9.916913
0,0,9.930642
0,0,9.944782
0,0,9.958626
0,0,9.972498
0,0,9.986195
0,0,10.00021
0,0,10.01425
0,0,10.02852
0,0,10.04256
0,0,10.05715
0,0,10.0707
0,0,10.08463
0,0,10.09848
0.75,0,10.11224
0,0,10.12643
0,0,10.14026
0,0,10.1539
0,0,10.16782
0,0,10.18174
0,0,10.19571
0,0,10.20941
0.75,0,10.22338
0,0,10.23733
0,0,10.25107
0,0,10.26498
0,0,10.27898
0,0,10.29276
0,0,10.3067
0,0,10.32055
0,0,10.33456
0,0,10.34829
0,0,10.36216
0,0,10.37615
0.75,0,10.39017
0.75,0,10.4039
0,0,10.41783
0,0,10.43164
0,0,10.44553
0,0,10.45949
0,0,10.47343
0,0,10.48721
0,0,10.50125
0,0,10.51522
0,0,10.52886
0,0,10.54297
0,0,10.55701
0.75,0,10.57059
0,0,10.5848
0,0,10.59863
0,0,10.61212
0.75,0,10.62627
0,0,10.64622
0,0,10.66008
0,0,10.67381
0,0,10.68771
0,0,10.7016
0.75,0,10.71545
0,0,10.72937
0.75,0,10.74336
0,0,10.75726
0,0,10.77113
0.75,0,10.78501
0,0,10.79888
0,0,10.81267
0,0,10.82667
0.75,0,10.84055
0,0,10.85436
0,0,10.8683
0.75,0,10.88228
0,0,10.89662
0,0,10.90989
0,0,10.92391
0,0,10.93774
0,0,10.95162
0,0,10.96548
0,0,10.97939
0.75,0,10.99342
0,0,11.00752
0.75,0,11.02174
0,0,11.03587
0,0,11.0497
0,0,11.06389
0,0,11.07754
0,0,11.09146
0,0,11.10524
0,0,11.11907
0,0,11.13317
0,0,11.1471
0,0,11.16084
0,0,11.17486
0.75,0,11.18862
0,0,11.20246
0,0,11.2164
0,0,11.23038
0,0,11.24427
0,0,11.25806
0.75,0,11.27203
0,0,11.28588
0,0,11.29972
0,0,11.31362
0,0,11.32767
0,0,11.34147
0,0,11.35569
0,0,11.36938
0,0,11.38303
0,0,11.39688
0,0,11.41096
0,0,11.42479
0,0,11.43861
0,0,11.45262
0,0,11.46667
0,0,11.48024
0,0,11.49414
0,0,11.50803
0,0,11.52204
0,0,11.53577
0.75,0,11.54984
0.75,0,11.56378
0,0,11.57775
0,0,11.5915
0,0,11.60529
0,0,11.61931
0,0,11.63315
0,0,11.64682
0,0,11.66106
0,0,11.67491
0,0,11.68884
0,0,11.70255
0,0,11.71658
0,0,11.73036
0,0,11.74385
0,0,11.75758
0,0,11.77152
0,0,11.78552
0.75,0,11.79941
0.75,0,11.81329
0,0,11.82705
0,0,11.84103
0,0,11.85512
0.75,0,11.86867
0,0,11.88303
0,0,11.8966
0.75,0,11.91068
0.75,0,11.92434
0,0,11.93818
0,0,11.95235
0,0,11.96631
0,0,11.98033
0,0,11.99454
0,0,12.00876
0,0,12.0222
0,0,12.03604
0,0,12.04999
0,0,12.06396
0,0,12.07779
0.75,0,12.09179
0,0,12.10561
0,0,12.11942
0,0,12.13318
0,0,12.14736
0,0,12.16078
0,0,12.1749
0,0,12.18897
0,0,12.20268
0.75,0,12.21671
0.75,0,12.23042
0,0,12.24427
0,0,12.25827
0,0,12.27233
0.75,0,12.28611
0,0,12.30032
0.75,0,12.31379
0,0,12.32767
0,0,12.34142
0,0,12.35542
0,0,12.36934
0,0,12.38322
0.75,0,12.39706
0,0,12.41093
0,0,12.42469
0,0,12.43861
0.75,0,12.45234
0,0,12.46627
0,0,12.48027
0,0,12.49432
0,0,12.50821
0,0,12.52182
0,0,12.53594
0,0,12.54961
0,0,12.56349
0.75,0,12.5775
0,0,12.59122
0,0,12.60514
0,0,12.61935
0,0,12.63304
0,0,12.65313
0,0,12.66709
0.75,0,12.68095
0,0,12.69472
0,0,12.70849
0.75,0,12.72278
0,0,12.73627
0.75,0,12.7502
0,0,12.76403
0,0,12.77805
0,0,12.79186
0.75,0,12.80573
0.75,0,12.81964
0.75,0,12.83353
0.75,0,12.84746
0,0,12.86145
0,0,12.87523
0,0,12.88895
0,0,12.90329
0,0,12.91706
0,0,12.93091
0,0,12.94477
0,0,12.95894
0,0,12.9733
0,0,12.98744
0,0,13.00118
0,0,13.01497
0.75,0,13.029
0,0,13.04278
0,0,13.05661
0,0,13.0706
0,0,13.08459
0,0,13.09861
0,0,13.11223
0,0,13.12628
0,0,13.14037
0,0,13.15395
0.75,0,13.16776
0,0,13.1818
0,0,13.19555
0,0,13.20932
0.75,0,13.22343
0.75,0,13.23722
0,0,13.25127
0,0,13.26517
0,0,13.27899
0,0,13.29286
0,0,13.30659
0.75,0,13.32055
0.75,0,13.33456
0,0,13.34839
0.75,0,13.36219
0,0,13.37604
0,0,13.39025
0,0,13.40405
0,0,13.41782
0,0,13.43168
0,0,13.44556
0,0,13.45943
0,0,13.4734
0,0,13.48739
0,0,13.50118
0.75,0,13.51522
0,0,13.52913
0,0,13.54341
0,0,13.55661
0,0,13.57053
0,0,13.58455
0,0,13.5983
0,0,13.61217
0,0,13.62639
0,0,13.64018
0,0,13.65393
0.75,0,13.66796
0,0,13.68162
0,0,13.69547
0,0,13.7096
0,0,13.72334
0,0,13.73718
0,0,13.75114
0,0,13.76503
0,0,13.77883
0,0,13.79293
0,0,13.80653
0,0,13.82093
0,0,13.8345
0,0,13.84834
0,0,13.86217
0,0,13.8765
0,0,13.89008
0,0,13.90396
0,0,13.9178
0.75,0,13.9316
0.75,0,13.94576
0,0,13.95936
0,0,13.97323
0,0,13.98724
0,0,14.00104
0,0,14.01499
0,0,14.02891
0,0,14.043
0,0,14.05667
0,0,14.07078
0.75,0,14.08462
0.75,0,14.09846
0,0,14.11224
0,0,14.12625
0,0,14.14037
0,0,14.15405
0,0,14.168
0,0,14.18165
0,0,14.19561
0,0,14.20968
0,0,14.22338
0,0,14.23715
0,0,14.25118
0.75,0,14.26503
0,0,14.2789
0.75,0,14.29278
0.75,0,14.30649
0,0,14.32063
0,0,14.33448
0,0,14.3484
0,0,14.36227
0,0,14.37615
0,0,14.39004
0.75,0,14.40387
0,0,14.41773
0,0,14.43166
0,0,14.44553
0.75,0,14.45953
0,0,14.47332
0,0,14.48727
0,0,14.50094
0,0,14.51505
0,0,14.52904
0,0,14.54264
0,0,14.55696
0,0,14.57064
0,0,14.58435
0,0,14.60451
0,0,14.61836
0,0,14.63214
0.75,0,14.64621
0,0,14.65996
0,0,14.67385
0.75,0,14.68774
0,0,14.70169
0,0,14.71542
0.75,0,14.72953
0,0,14.74326
0.75,0,14.75707
0,0,14.77106
0,0,14.78484
0,0,14.79871
0,0,14.81283
0,0,14.82659
0.75,0,14.84034
0,0,14.85452
0,0,14.86863
0,0,14.8827
0,0,14.8969
0,0,14.91069
0.75,0,14.9249
0.75,0,14.9388
0,0,14.95262
0,0,14.96648
0,0,14.98014
0.75,0,14.99439
0,0,15.0083
0,0,15.022
0,0,15.03584
0,0,15.04983
0.75,0,15.06384
0,0,15.07759
0.75,0,15.09142
0.75,0,15.10526
0,0,15.11927
0,0,15.13314
0,0,15.14708
0,0,15.16094
0,0,15.17473
0,0,15.18852
0.75,0,15.20236
0,0,15.2163
0.75,0,15.23022
0,0,15.24433
0,0,15.258
0,0,15.27191
0,0,15.28586
0,0,15.29973
0,0,15.31367
0,0,15.32748
0,0,15.34142
0,0,15.3553
0,0,15.36905
0,0,15.38301
0.75,0,15.39686
0,0,15.41077
0,0,15.42465
0,0,15.43874
0,0,15.4526
0,0,15.46636
0,0,15.48026
0,0,15.49413
0,0,15.50799
0,0,15.52186
0,0,15.5358
0,0,15.54981
0,0,15.56366
0,0,15.57773
0,0,15.59139
0.75,0,15.6053
0,0,15.61905
0,0,15.63317
0,0,15.64687
0,0,15.66073
0,0,15.67458
0.75,0,15.68853
0,0,15.70253
0,0,15.71633
0,0,15.73038
0,0,15.74428
0,0,15.75814
0,0,15.77196
0,0,15.78583
0,0,15.79969
0,0,15.81359
0,0,15.82748
0,0,15.84145
0,0,15.85526
0,0,15.86915
0,0,15.88295
0.75,0,15.89694
0,0,15.91072
0,0,15.92471
0,0,15.93867
0,0,15.9524
0,0,15.9664
0,0,15.98044
0,0,15.99447
0,0,16.00816
0,0,16.0218
0,0,16.0358
0,0,16.04962
0.75,0,16.06362
0.75,0,16.0774
0,0,16.09151
0,0,16.10558
0,0,16.11916
0,0,16.13316
0,0,16.14743
0,0,16.1608
0,0,16.17474
0,0,16.18847
0,0,16.20241
0,0,16.2163
0,0,16.23039
0.75,0,16.24422
0.75,0,16.258
0.75,0,16.27192
0,0,16.28581
0,0,16.29967
0,0,16.31344
0,0,16.32741
0,0,16.34139
0,0,16.35524
0,0,16.36917
0.75,0,16.38303
0.75,0,16.39696
0,0,16.41117
0.75,0,16.42488
0,0,16.43886
0,0,16.4525
0,0,16.46651
0,0,16.48021
0,0,16.49405
0,0,16.50805
0,0,16.52206
0.75,0,16.53584
0.75,0,16.54965
0.75,0,16.56356
0,0,16.57753
0,0,16.59137
0,0,16.60523
0,0,16.61915
0,0,16.63295
0,0,16.65294
0,0,16.66689
0.75,0,16.68073
0,0,16.69466
0.75,0,16.70849
0.75,0,16.72232
0,0,16.73656
0,0,16.75015
0.75,0,16.76405
0,0,16.7779
0.75,0,16.79194
0.75,0,16.80571
0.75,0,16.81961
0.75,0,16.83362
0,0,16.84773
0,0,16.86133
0,0,16.87516
0,0,16.88916
0,0,16.9031
0.75,0,16.91701
0,0,16.93116
0,0,16.94535
0,0,16.9597
0,0,16.97334
0,0,16.98749
0,0,17.00182
0,0,17.01531
0,0,17.02895
0,0,17.04267
0,0,17.05672
0,0,17.0705
0,0,17.0844
0.75,0,17.09832
0,0,17.11217
0.75,0,17.12614
0,0,17.14021
0,0,17.15392
0,0,17.1677
0,0,17.18182
0,0,17.19545
0,0,17.20928
0,0,17.22326
0,0,17.23723
0.75,0,17.25116
0,0,17.26515
0,0,17.2789
0,0,17.29268
0,0,17.30666
0,0,17.32055
0,0,17.33447
0,0,17.34828
0,0,17.36222
0,0,17.37612
0,0,17.38996
0.75,0,17.404
0,0,17.41774
0.75,0,17.4316
0.75,0,17.44552
0,0,17.4594
0,0,17.47343
0,0,17.48715
0,0,17.50121
0,0,17.51504
0,0,17.52887
0,0,17.54286
0,0,17.55663
0,0,17.57065
0.75,0,17.58435
0,0,17.59829
0,0,17.61235
0,0,17.62607
0,0,17.64
0,0,17.65383
0,0,17.66787
0,0,17.68171
0,0,17.69554
0,0,17.7095
0,0,17.72326
0,0,17.73723
0,0,17.75108
0,0,17.76497
0,0,17.77903
0,0,17.79284
0,0,17.80668
0.75,0,17.82079
0,0,17.83436
0,0,17.84823
0.75,0,17.86223
0,0,17.87605
0,0,17.89001
0.75,0,17.90384
0,0,17.91793
0,0,17.93176
0,0,17.94574
0,0,17.95935
0,0,17.97345
0.75,0,17.98728
0,0,18.001
0,0,18.01527
0,0,18.0288
0,0,18.04286
0,0,18.05658
0,0,18.07057
0,0,18.08432
0,0,18.09838
0,0,18.11208
0,0,18.12618
0.75,0,18.14016
0,0,18.1538
0,0,18.16768
0,0,18.18175
0,0,18.19554
0,0,18.20958
0,0,18.22338
0.75,0,18.23719
0,0,18.25093
0,0,18.26494
0,0,18.27878
0,0,18.29274
0,0,18.30675
0.75,0,18.32057
0,0,18.33439
0,0,18.34833
0,0,18.36209
0,0,18.37627
0,0,18.38989
0,0,18.40383
0.75,0,18.41789
0,0,18.43169
0,0,18.44551
0,0,18.45959
0,0,18.47326
0,0,18.48716
0.75,0,18.50101
0.75,0,18.51512
0,0,18.52888
0,0,18.54273
0,0,18.55661
0.75,0,18.57061
0,0,18.58447
0,0,18.59831
0,0,18.61224
0,0,18.6261
0,0,18.64609
0,0,18.65994
0,0,18.67385
0.75,0,18.6877
0,0,18.70157
0.75,0,18.71553
0,0,18.72938
0,0,18.74331
0,0,18.75714
0,0,18.77101
0,0,18.78491
0,0,18.79879
0,0,18.81266
0,0,18.82654
0.75,0,18.8405
0.75,0,18.85441
0,0,18.86827
0,0,18.88211
0,0,18.89611
0,0,18.91007
0,0,18.92425
0,0,18.93834
0,0,18.95274
0,0,18.96633
0,0,18.98019
0.75,0,18.99404
0,0,19.00799
0.75,0,19.02209
0,0,19.03608
0,0,19.04978
0,0,19.06362
0.75,0,19.07758
0,0,19.09125
0.75,0,19.10518
0,0,19.11923
0,0,19.13302
0,0,19.14701
0,0,19.16087
0,0,19.17478
0,0,19.18862
0,0,19.20254
0,0,19.21632
0,0,19.2302
0,0,19.24418
0,0,19.25793
0,0,19.27191
0,0,19.28577
0.75,0,19.29974
0,0,19.31364
0,0,19.32751
0,0,19.3414
0.75,0,19.35523
0,0,19.3691
0,0,19.38297
0,0,19.39681
0,0,19.41076
0,0,19.42472
0,0,19.43863
0,0,19.45247
0,0,19.46639
0.75,0,19.48023
0,0,19.49408
0.75,0,19.50794
0,0,19.52196
0,0,19.53575
0,0,19.54975
0,0,19.5636
0,0,19.5775
0,0,19.59135
0,0,19.60523
0,0,19.61937
0,0,19.63308
0,0,19.64693
0.75,0,19.66083
0,0,19.67473
0,0,19.68851
0.75,0,19.70245
0,0,19.7165
0.75,0,19.73021
0,0,19.74418
0,0,19.75815
0,0,19.77193
0,0,19.78579
0,0,19.79965
0.75,0,19.81366
0,0,19.82752
0,0,19.84151
0,0,19.85531
0.75,0,19.86908
0,0,19.88328
0,0,19.89682
0,0,19.9108
0,0,19.92473
0,0,19.93861
0,0,19.95251
0,0,19.96644
0,0,19.98021
0,0,19.99423
0.75,0,20.00815
0.75,0,20.02193
0.75,0,20.0358
0,0,20.0499
0,0,20.06352
0,0,20.07751
0,0,20.09135
0,0,20.10524
0,0,20.11927
0,0,20.13301
0,0,20.14703
0.75,0,20.16082
0,0,20.17478
0.75,0,20.18866
0,0,20.2027
0,0,20.21636
0.75,0,20.23021
0,0,20.24415
0,0,20.25802
0,0,20.27196
0.75,0,20.28589
0,0,20.29976
0,0,20.31359
0,0,20.32742
0,0,20.3414
0,0,20.3553
0,0,20.3692
0,0,20.38305
0,0,20.39704
0,0,20.41084
0,0,20.42472
0,0,20.43865
0,0,20.45241
0.75,0,20.46631
0.75,0,20.48017
0.75,0,20.49416
0.75,0,20.50814
0,0,20.52199
0,0,20.53583
0,0,20.54964
0,0,20.56366
0,0,20.57742
0,0,20.59142
0.75,0,20.6053
0,0,20.61905
0,0,20.63323
0,0,20.65297
0,0,20.66698
0,0,20.68073
0,0,20.69463
0,0,20.70845
0,0,20.72235
0,0,20.73649
0,0,20.75024
0,0,20.764
0,0,20.77792
0,0,20.79177
0,0,20.8057
0,0,20.82001
0,0,20.83366
0,0,20.84752
0,0,20.86151
0,0,20.87526
0,0,20.88904
0,0,20.90328
0,0,20.9175
0,0,20.93141
0.75,0,20.94545
0.75,0,20.95959
0,0,20.97352
0,0,20.98731
0,0,21.00106
0,0,21.0152
0,0,21.0289
