Left Grip, Right Grip, Time
-1,-1,0
0,0,0.3533334
0,0,0.4289216
0,0,0.4390059
0,0,0.4521579
0,0,0.4661025
0,0,0.4799407
0,0,0.4938769
0,0,0.5074971
0,0,0.5215573
0,0,0.5353702
0.75,0,0.5491623
0,0,0.5629882
0.75,0,0.5771739
0,0,0.5907524
0,0,0.6047676
0,0,0.6188586
0,0,0.6325498
0,0,0.6465639
0,0,0.6601753
0,0,0.6741986
0,0,0.6879278
0,0,0.7019908
0,0,0.7158126
0,0,0.7297611
0,0,0.7437069
0,0,0.7575876
0,0,0.7713552
0.75,0,0.7853714
0.75,0,0.7991214
0,0,0.8130637
0,0,0.8269545
0,0,0.8416088
0,0,0.8556576
0,0,0.8694054
0,0,0.8833578
0,0,0.8973457
0.75,0,0.9111131
0.75,0,0.925055
0,0,0.9389237
0,0,0.9527817
0,0,0.9667398
0,0,0.9805787
0,0,0.9944152
0,0,1.008381
0,0,1.022531
0,0,1.036341
0,0,1.050111
0,0,1.064111
0,0,1.077942
0,0,1.091831
0,0,1.105672
0,0,1.119394
0.75,0,1.133562
0,0,1.147276
0,0,1.161034
0,0,1.175084
0,0,1.188946
0,0,1.202957
0,0,1.216664
0,0,1.230615
0,0,1.24444
0,0,1.258291
0,0,1.272266
0,0,1.286163
0.75,0,1.30012
0.75,0,1.313875
0,0,1.327782
0,0,1.341753
0,0,1.355627
0,0,1.369392
0,0,1.383557
0,0,1.397295
0,0,1.411192
0,0,1.425092
0,0,1.438932
0,0,1.453001
0,0,1.466852
0,0,1.480732
0,0,1.494636
0,0,1.508442
0,0,1.522146
0,0,1.536165
0,0,1.550061
0,0,1.56392
0,0,1.577947
0,0,1.591681
0,0,1.605376
0,0,1.619146
0,0,1.633035
0,0,1.646903
0,0,1.660877
0,0,1.674703
0,0,1.688544
0,0,1.702809
0,0,1.716362
0,0,1.730469
0,0,1.744171
0,0,1.758027
0,0,1.771934
0,0,1.785838
0,0,1.799817
0,0,1.813675
0,0,1.827823
0,0,1.841731
0,0,1.855612
0,0,1.869682
0,0,1.883377
0,0,1.897241
0,0,1.911059
0,0,1.925015
0,0,1.938913
0,0,1.952765
0,0,1.966646
0,0,1.980703
0,0,1.994565
0,0,2.008333
0,0,2.022468
0,0,2.036065
0,0,2.050119
0,0,2.063894
0,0,2.077804
0.75,0,2.09196
0,0,2.105694
0,0,2.119408
0,0,2.133368
0,0,2.147259
0,0,2.161136
0,0,2.175011
0,0,2.188858
0,0,2.202801
0,0,2.216607
0,0,2.230552
0.75,0,2.24454
0,0,2.258455
0.75,0,2.27235
0,0,2.286106
0,0,2.30004
0,0,2.313886
0,0,2.327753
0,0,2.341671
0,0,2.355639
0,0,2.369386
0,0,2.38351
0.75,0,2.397312
0,0,2.411091
0,0,2.425212
0,0,2.438932
0,0,2.452786
0,0,2.466751
0,0,2.480627
0,0,2.494581
0,0,2.508419
0,0,2.522331
0,0,2.536258
0,0,2.550086
0,0,2.563819
0,0,2.577723
0,0,2.591858
0,0,2.605621
0.75,0,2.619535
0,0,2.63338
0,0,2.647292
0,0,2.661192
0,0,2.675118
0,0,2.688858
0,0,2.703938
0,0,2.716674
0,0,2.73054
0,0,2.744454
0,0,2.758414
0,0,2.772382
0,0,2.78616
0,0,2.800136
0,0,2.813932
0,0,2.827819
0,0,2.84169
0,0,2.855546
0,0,2.869459
0,0,2.883373
0,0,2.897327
0,0,2.911237
0,0,2.925143
0,0,2.939046
0,0,2.952981
0,0,2.966707
0,0,2.980602
0,0,2.994558
0,0,3.008414
0,0,3.022569
0,0,3.036325
0,0,3.050147
0,0,3.064016
0,0,3.07784
0,0,3.091709
0,0,3.105848
0.75,0,3.11946
0,0,3.133425
0,0,3.147338
0,0,3.161138
0,0,3.175159
0,0,3.189112
0,0,3.202928
0,0,3.216721
0,0,3.23067
0,0,3.244518
0,0,3.258358
0,0,3.272373
0,0,3.286173
0,0,3.300179
0,0,3.313952
0,0,3.327848
0,0,3.341877
0,0,3.355652
0,0,3.369483
0,0,3.383428
0,0,3.397349
0,0,3.411089
0,0,3.425003
0,0,3.438973
0,0,3.452858
0,0,3.466806
0,0,3.480552
0,0,3.494462
0,0,3.508432
0,0,3.522312
0,0,3.536262
0,0,3.550153
0,0,3.564414
0.75,0,3.578022
0,0,3.592095
0,0,3.606539
0,0,3.619661
0,0,3.633995
0,0,3.647702
0,0,3.661258
0,0,3.692982
0,0,3.709707
0,0,3.72287
0,0,3.736731
0,0,3.750677
0,0,3.764709
0.75,0,3.778773
0,0,3.792644
0,0,3.806687
0,0,3.820078
0,0,3.834229
0,0,3.847911
0.75,0,3.861905
0.75,0,3.875589
0,0,3.889508
0,0,3.903429
0,0,3.917308
0,0,3.931308
0,0,3.944996
0,0,3.958924
0,0,3.972798
0,0,3.98689
0,0,4.001641
0,0,4.014472
0,0,4.028603
0,0,4.042947
0,0,4.057359
0,0,4.07114
0,0,4.084863
0,0,4.098841
0,0,4.112712
0,0,4.126885
0,0,4.140691
0,0,4.154532
0,0,4.168422
0,0,4.182343
0,0,4.196513
0,0,4.21033
0,0,4.223935
0,0,4.238001
0,0,4.251875
0,0,4.265752
0,0,4.279603
0,0,4.293239
0,0,4.307155
0,0,4.321056
0,0,4.335311
0,0,4.349051
0,0,4.363091
0,0,4.376975
0,0,4.390738
0,0,4.405
0,0,4.418212
0,0,4.43216
0,0,4.4462
0.75,0,4.460328
0,0,4.47409
0,0,4.487594
0,0,4.501779
0,0,4.515549
0,0,4.529375
0,0,4.543234
0,0,4.557064
0,0,4.570899
0,0,4.584855
0,0,4.59894
0,0,4.612566
0,0,4.626532
0,0,4.640311
0,0,4.654216
0.75,0,4.668054
0,0,4.682059
0,0,4.698735
0,0,4.710209
0,0,4.723765
0,0,4.738083
0,0,4.7518
0.75,0,4.765427
0,0,4.779502
0,0,4.793295
0,0,4.807056
0,0,4.821116
0,0,4.834978
0,0,4.849359
0,0,4.863229
0,0,4.877465
0,0,4.890899
0,0,4.90482
0,0,4.918626
0,0,4.932042
0,0,4.946304
0,0,4.96007
0,0,4.974193
0,0,4.987632
0,0,5.001699
0,0,5.015604
0,0,5.029684
0,0,5.04353
0,0,5.057453
0,0,5.071138
0,0,5.085201
0.75,0,5.098929
0,0,5.11286
0,0,5.126781
0,0,5.141063
0,0,5.154512
0.75,0,5.168419
0,0,5.182332
0,0,5.196089
0,0,5.21022
0,0,5.224027
0,0,5.237875
0,0,5.251481
0,0,5.265616
0.75,0,5.27976
0,0,5.293424
0,0,5.307466
0,0,5.321728
0,0,5.335052
0,0,5.349392
0,0,5.363006
0,0,5.377056
0,0,5.390605
0,0,5.404795
0,0,5.418382
0,0,5.432335
0,0,5.446333
0,0,5.459826
0,0,5.473673
0,0,5.487899
0.75,0,5.501581
0,0,5.515411
0,0,5.529332
0,0,5.543292
0,0,5.557117
0,0,5.570889
0,0,5.585035
0,0,5.598967
0,0,5.612617
0,0,5.62679
0,0,5.640459
0,0,5.654256
0,0,5.668151
0.75,0,5.682109
0,0,5.696143
0.75,0,5.716646
0,0,6.353102
0,0,6.359226
0.75,0,6.373044
0,0,6.386571
0,0,6.400462
0,0,6.414404
0,0,6.4283
0.75,0,6.442197
0,0,6.45609
0,0,6.469907
0,0,6.48393
0,0,6.497598
0,0,6.511673
0,0,6.525492
0,0,6.539266
0,0,6.553411
0,0,6.567161
0,0,6.581225
0,0,6.595
0,0,6.609004
0,0,6.622914
0,0,6.636591
0,0,6.650334
0,0,6.664681
0,0,6.678657
0,0,6.693239
0,0,6.7073
0,0,6.721176
0,0,6.734655
0.75,0,6.748615
0,0,6.762477
0,0,6.776276
0.75,0,6.790442
0,0,6.804103
0,0,6.81817
0,0,6.832228
0,0,6.845752
0,0,6.860018
0.75,0,6.87403
0,0,6.887471
0,0,6.901406
0.75,0,6.915189
0,0,6.929336
0,0,6.943375
0,0,6.956878
0,0,6.971017
0,0,6.984988
0,0,6.998998
0,0,7.012434
0,0,7.026499
0,0,7.040147
0,0,7.054334
0,0,7.067997
0.75,0,7.082162
0.75,0,7.095743
0.75,0,7.109765
0,0,7.123984
0,0,7.137767
0,0,7.151682
0,0,7.165906
0,0,7.179299
0,0,7.193425
0,0,7.20718
0.75,0,7.220789
0,0,7.234949
0,0,7.248826
0,0,7.262839
0,0,7.276582
0,0,7.290598
0,0,7.304362
0,0,7.318329
0,0,7.331855
0,0,7.346075
0,0,7.359923
0,0,7.373835
0,0,7.387583
0,0,7.401333
0,0,7.41523
0,0,7.429235
0.75,0,7.442988
0,0,7.456822
0,0,7.470787
0,0,7.484612
0,0,7.498466
0.75,0,7.512655
0,0,7.526349
0,0,7.540282
0,0,7.554149
0,0,7.567978
0,0,7.581845
0,0,7.595798
0,0,7.609638
0,0,7.623571
0.75,0,7.637521
0,0,7.651383
0,0,7.665302
0,0,7.679143
0,0,7.692725
0,0,7.706441
0,0,7.720394
0,0,7.734167
0,0,7.748078
0,0,7.761996
0,0,7.77601
0,0,7.789853
0,0,7.803686
0,0,7.817551
0,0,7.831391
0,0,7.845357
0,0,7.859213
0,0,7.873108
0,0,7.886997
0,0,7.90104
0,0,7.915344
0.75,0,7.929079
0,0,7.943038
0,0,7.957004
0,0,7.970737
0,0,7.984656
0,0,7.998607
0,0,8.012394
0,0,8.026394
0,0,8.040271
0,0,8.054387
0,0,8.067969
0,0,8.081931
0,0,8.096094
0,0,8.109868
0,0,8.123867
0.75,0,8.137907
0,0,8.151291
0,0,8.165589
0,0,8.179439
0,0,8.193362
0,0,8.207163
0,0,8.221219
0,0,8.234599
0,0,8.248512
