Left Grip, Right Grip, Time
-1,-1,0
0.11,-1,0.3533334
0.11,-1,0.4186226
0.11,-1,0.4305739
0.11,-1,0.4455144
0.11,-1,0.4578109
0.11,-1,0.4717588
0.11,-1,0.4855613
0.11,-1,0.4999602
0.11,-1,0.5136148
0.11,-1,0.5275241
0.11,-1,0.5413457
0.11,-1,0.5549949
0.11,-1,0.5689349
0.11,-1,0.5831112
0.11,-1,0.596754
0.11,-1,0.6113966
0.11,-1,0.6244698
0.11,-1,0.6383805
0.11,-1,0.6523066
0.11,-1,0.6661811
0.11,-1,0.6800517
0.11,-1,0.693979
0.11,-1,0.7077801
0.11,-1,0.721589
0.11,-1,0.735485
0.11,-1,0.7494321
0.11,-1,0.763459
0.11,-1,0.7772964
0.11,-1,0.7911097
0.11,-1,0.8051062
0.11,-1,0.8188643
0.11,-1,0.8336294
0.11,-1,0.8475947
0.11,-1,0.8615295
0.11,-1,0.8752269
0.11,-1,0.8887038
0.11,-1,0.9026378
0.11,-1,0.9165269
0.11,-1,0.9303957
0.11,-1,0.9443156
0.11,-1,0.9580587
0.11,-1,0.9719232
0.11,-1,0.9858527
0.11,-1,0.9996675
0.11,-1,1.013566
0.11,-1,1.027585
0.11,-1,1.041367
0.11,-1,1.0553
0.11,-1,1.069122
0.11,-1,1.083213
0.11,-1,1.097071
0.11,-1,1.110955
0.11,-1,1.125308
0.11,-1,1.139064
0.11,-1,1.153105
0.11,-1,1.166969
0.11,-1,1.180874
0.11,-1,1.194973
0.11,-1,1.208878
0.11,-1,1.222885
0.11,-1,1.236441
0.11,-1,1.250265
0.11,-1,1.264258
0.11,-1,1.278032
0.11,-1,1.29199
0.11,-1,1.305857
0.11,-1,1.319707
0.11,-1,1.333605
0.11,-1,1.347552
0.11,-1,1.361365
0.11,-1,1.37531
0.11,-1,1.389229
0.11,-1,1.403053
0.11,-1,1.417035
0.11,-1,1.430825
0.11,-1,1.444805
0.11,-1,1.458675
0.11,-1,1.472644
0.11,-1,1.486623
0.11,-1,1.500369
0.11,-1,1.514217
0.11,-1,1.528132
0.11,-1,1.541965
0.11,-1,1.555805
0.11,-1,1.569695
0.11,-1,1.583612
0.11,-1,1.597642
0.11,-1,1.611548
0.11,-1,1.625586
0.11,-1,1.639334
0.11,-1,1.653388
0.11,-1,1.667356
0.11,-1,1.681174
0.11,-1,1.69483
0.11,-1,1.708639
0.11,-1,1.722547
0.11,-1,1.7364
0.11,-1,1.750294
0.11,-1,1.764095
0.11,-1,1.778079
0.11,-1,1.791903
0.11,-1,1.805824
0.11,-1,1.819656
0.11,-1,1.833631
0.11,-1,1.847629
0.11,-1,1.861538
0.11,-1,1.875342
0.11,-1,1.889146
0.11,-1,1.902921
0.11,-1,1.916945
0.11,-1,1.930679
0.11,-1,1.944571
0.11,-1,1.958516
0.11,-1,1.97244
0.11,-1,1.986335
0.11,-1,2.000449
0.11,-1,2.014535
0.11,-1,2.027962
0.11,-1,2.041779
0.11,-1,2.055803
0.11,-1,2.069538
0.11,-1,2.083566
0.11,-1,2.097368
0.11,-1,2.111423
0.11,-1,2.125295
0.11,-1,2.13914
0.11,-1,2.153261
0.11,-1,2.16689
0.11,-1,2.180803
0.11,-1,2.194727
0.11,-1,2.208565
0.11,-1,2.222424
0.11,-1,2.236368
0.11,-1,2.250252
0.11,-1,2.264273
0.11,-1,2.278111
0.11,-1,2.292157
0.11,-1,2.305881
0.11,-1,2.319669
0.11,-1,2.333565
0.11,-1,2.347487
0.11,-1,2.361335
0.11,-1,2.375243
0.11,-1,2.389153
0.11,-1,2.403086
0.11,-1,2.416982
0.11,-1,2.430777
0.11,-1,2.444844
0.11,-1,2.458699
0.11,-1,2.472592
0.11,-1,2.486409
0.11,-1,2.500623
0.11,-1,2.514348
0.11,-1,2.528228
0.11,-1,2.541939
0.11,-1,2.556034
0.11,-1,2.569683
0.11,-1,2.583635
0.11,-1,2.5975
0.11,-1,2.611512
0.11,-1,2.625291
0.11,-1,2.639415
0.11,-1,2.653059
0.11,-1,2.666964
0.11,-1,2.680893
0.11,-1,2.694679
0.11,-1,2.708527
0.11,-1,2.722516
0.11,-1,2.736365
0.11,-1,2.750453
0.11,-1,2.764279
0.11,-1,2.778168
0.11,-1,2.792006
0.11,-1,2.80593
0.11,-1,2.819835
0.11,-1,2.833591
0.11,-1,2.847603
0.11,-1,2.861514
0.11,-1,2.875416
0.11,-1,2.888965
0.11,-1,2.902817
0.11,-1,2.916832
0.11,-1,2.930587
0.11,-1,2.944534
0.11,-1,2.958573
0.11,-1,2.972257
0.11,-1,2.986131
0.11,-1,3.000079
0.11,-1,3.013876
0.11,-1,3.027915
0.11,-1,3.041785
0.11,-1,3.055698
0.11,-1,3.069674
0.11,-1,3.0834
0.11,-1,3.097368
0.11,-1,3.1112
0.11,-1,3.125295
0.11,-1,3.139209
0.11,-1,3.153036
0.11,-1,3.166949
0.11,-1,3.180855
0.11,-1,3.194697
0.11,-1,3.208743
0.11,-1,3.222663
0.11,-1,3.236396
0.11,-1,3.250378
0.11,-1,3.264139
0.11,-1,3.278082
0.11,-1,3.29196
0.11,-1,3.306005
0.11,-1,3.319806
0.11,-1,3.333651
0.11,-1,3.34757
0.11,-1,3.361526
0.11,-1,3.375289
0.11,-1,3.389189
0.11,-1,3.403077
0.11,-1,3.416933
0.11,-1,3.430899
0.11,-1,3.444133
0.11,-1,3.458084
0.11,-1,3.471927
