Left Grip, Right Grip, Time
-1,-1,0
0,-1,0.3533334
0,-1,0.4228673
0,-1,0.4307163
0,-1,0.4431844
0,-1,0.4572023
0,-1,0.4710673
0,-1,0.4871742
0,-1,0.4988438
0,-1,0.5126696
0,-1,0.5264918
0,-1,0.5404114
0,-1,0.5543817
0,-1,0.5684301
0,-1,0.5821052
0,-1,0.5960925
0,-1,0.6100245
0,-1,0.6238509
0,-1,0.640147
0,-1,0.6514674
0,-1,0.6658049
0,-1,0.679332
0,-1,0.6932765
0,-1,0.7070062
0,-1,0.7210037
0,-1,0.7348915
0.97,-1,0.7488459
0.97,-1,0.7626396
0.97,-1,0.7767465
0.97,-1,0.7924494
0.97,-1,0.8044025
0.97,-1,0.8183224
0.97,-1,0.8324531
0.97,-1,0.8463024
0.97,-1,0.8601533
0.97,-1,0.8746594
0.97,-1,0.8883473
0.97,-1,0.9023921
0.97,-1,0.9162204
0.97,-1,0.9302139
0.97,-1,0.9463233
0.97,-1,0.9572824
0.97,-1,0.9713829
0.97,-1,0.9853032
0.97,-1,0.9994559
0.97,-1,1.012919
0.97,-1,1.026948
0.97,-1,1.040694
0.97,-1,1.054411
0.97,-1,1.068396
0.97,-1,1.082753
0.97,-1,1.09873
0.97,-1,1.110104
0.97,-1,1.123861
0.97,-1,1.137905
0.97,-1,1.151636
0.97,-1,1.1659
0.97,-1,1.179727
0.97,-1,1.193354
0.97,-1,1.207165
0.97,-1,1.220897
0.97,-1,1.235447
0.97,-1,1.250816
0.97,-1,1.262654
0.97,-1,1.276624
0.97,-1,1.290527
0.97,-1,1.304432
0.97,-1,1.318472
0.97,-1,1.332412
0.97,-1,1.346627
0.97,-1,1.360661
0.97,-1,1.373845
0.97,-1,1.387886
0.97,-1,1.40388
0,-1,1.415592
0,-1,1.429448
0,-1,1.443164
0,-1,1.457009
0,-1,1.471002
0,-1,1.485124
0,-1,1.498767
0,-1,1.512805
0,-1,1.526806
0,-1,1.540658
0,-1,1.556272
0,-1,1.568649
0,-1,1.582152
0,-1,1.596116
0,-1,1.609936
0,-1,1.62404
0,-1,1.638373
0,-1,1.652286
0,-1,1.666387
0,-1,1.68025
0,-1,1.694244
0,-1,1.709191
0,-1,1.721022
1,0,1.735061
0,0,1.748763
0,0,1.762577
0.75,0,1.776905
0.75,0,1.790423
0.75,0,1.804556
0,0,1.818134
0.75,0,1.83213
0,0,1.84615
0,0,1.86197
0,0,1.873713
0,0,1.887751
0,0,1.901667
0.75,0,1.915504
0,0,1.929539
0,0,1.943082
0,0,1.957184
0,0,1.971117
0,0,1.98555
0.75,0,1.999617
0,0,2.015863
0,0,2.02712
0,0,2.040795
0.75,0,2.054845
0.75,0,2.068683
0.75,0,2.082713
0.75,0,2.096464
0.75,0,2.110157
0.75,0,2.124084
0,0,2.138079
0.75,0,2.152013
0,0,2.16816
0,0,2.179739
0.75,0,2.193634
0,0,2.207567
0.75,0,2.221526
0.75,0,2.235652
0,0,2.249429
0,0,2.263104
0,0,2.277028
0,0,2.291187
0.75,0,2.30497
0.75,0,2.320431
0.75,0,2.332695
0.75,0,2.346453
0.75,0,2.360405
0.75,0,2.374176
0,0,2.388106
0,0,2.40209
0.75,0,2.416399
0.75,0,2.430297
0.75,0,2.444077
0,0,2.458266
0,0,2.473297
0,0,2.48598
0,0,2.499611
0,0,2.513605
0,0,2.527416
0.75,0,2.541272
0,0,2.555326
0,0,2.569323
0,0,2.582952
0,0,2.596914
0.75,0,2.610985
0.75,0,2.627123
0.75,0,2.638313
0.75,0,2.651822
0.75,0,2.665756
0,0,2.679694
0,0,2.693507
0,0,2.707428
0.75,0,2.721393
0.75,0,2.735154
0,0,2.749202
0.75,0,2.763149
0.75,0,2.779173
0.75,0,2.79076
0.75,0,2.804666
0.75,0,2.818553
0,0,2.832529
0.75,0,2.846352
0.75,0,2.8604
0.75,0,2.874081
0.75,0,2.888216
0,0,2.901929
0.75,0,2.91589
0.75,0,2.931897
0,0,2.943541
0.75,0,2.957475
0.75,0,2.971493
0.75,0,2.985836
0.75,0,2.999519
0,0,3.013311
0,0,3.02727
0,0,3.040919
0.75,0,3.054898
0.75,0,3.068853
0.75,0,3.084732
0.75,0,3.096553
0,0,3.110497
0,0,3.124455
0,0,3.138474
0.75,0,3.152369
0,0,3.166316
0,0,3.180131
0,0,3.193806
0.75,0,3.207862
0,0,3.221736
0.75,0,3.237486
0.75,0,3.249845
0,0,3.263607
0.75,0,3.277194
0.75,0,3.291423
0.75,0,3.305201
0,0,3.319082
0.75,0,3.332811
0,0,3.346879
0,0,3.360751
0,0,3.37468
0.75,0,3.390446
0.75,0,3.402282
0.75,0,3.416283
0.75,0,3.430112
0.75,0,3.443815
0,0,3.45771
0,0,3.471805
0.75,0,3.485635
0.75,0,3.499534
0.75,0,3.513374
0,0,3.527561
0.75,0,3.542702
0.75,0,3.555208
0,0,3.569215
0,0,3.582797
0.75,0,3.596786
0.75,0,3.610503
0,0,3.624669
0.75,0,3.638501
0.75,0,3.652354
0,0,3.666285
0,0,3.68044
0,0,3.69622
0,0,3.707855
0,0,3.721548
0.75,0,3.735482
0,0,3.749497
0.75,0,3.763144
0.75,0,3.77713
0,0,3.790999
0,0,3.80501
0.75,0,3.81901
0.75,0,3.832824
0,0,3.849025
0.75,0,3.860197
0.75,0,3.874008
0,0,3.887771
0,0,3.901665
0.75,0,3.915518
0.75,0,3.929582
0,0,3.943359
0,0,3.957272
0.75,0,3.971045
0,0,3.985179
0,0,4.001023
0.75,0,4.012945
0.75,0,4.026845
0.75,0,4.040529
0.75,0,4.054395
0.75,0,4.070359
0.75,0,4.082275
0.75,0,4.096492
0.75,0,4.110469
0.75,0,4.124152
0.75,0,4.138411
0,0,4.154004
0,0,4.165999
0.75,0,4.17994
0.75,0,4.193627
0,0,4.20754
0.75,0,4.244306
0,0,4.250119
0.75,0,4.262673
0,0,4.276606
0,0,4.291129
0,0,4.308778
0,0,4.318236
0,0,4.332024
0.75,0,4.346061
0,0,4.359918
0.75,0,4.373674
0,0,4.387647
0,0,4.401544
0.75,0,4.415537
0,0,4.429402
0.75,0,4.443232
0,0,4.458592
0.75,0,4.47097
0.75,0,4.484958
0,0,4.498848
0,0,4.512543
0,0,4.526719
0,0,4.540387
0,0,4.554285
0.75,0,4.568152
0,0,4.582038
0,0,4.596087
0,0,4.612236
0.75,0,4.623751
0,0,4.638727
0.75,0,4.652417
0,0,4.666387
0,0,4.68023
0,0,4.694026
0,0,4.707993
0,0,4.721811
0.75,0,4.73591
0.75,0,4.749636
0,0,4.765771
0.75,0,4.776921
0,0,4.790904
0.75,0,4.804754
0.75,0,4.818696
0.75,0,4.832479
0.75,0,4.846537
0,0,4.86045
0,0,4.874237
0,0,4.888246
0,0,4.9023
0.75,0,4.918618
0.75,0,4.929607
0,0,4.943518
0,0,4.957163
0.75,0,4.971101
0.75,0,4.985012
0,0,4.999051
0,0,5.012778
0.75,0,5.02708
0.75,0,5.040668
0.75,0,5.054403
0,0,5.070564
0,0,5.082579
0,0,5.096168
0,0,5.109866
0.75,0,5.123967
0,0,5.13789
0,0,5.15214
0,0,5.166222
0.75,0,5.17991
0,0,5.193871
0.75,0,5.207963
0,0,5.225707
0,0,5.234979
0.75,0,5.248801
0,0,5.262625
0,0,5.276665
0.75,0,5.290402
0,0,5.304262
0.75,0,5.318186
0,0,5.332101
0,0,5.345984
0.75,0,5.360349
0.75,0,5.376141
0.75,0,5.387781
0,0,5.401807
0.75,0,5.415651
0,0,5.429402
0.75,0,5.443182
0.75,0,5.45712
0.75,0,5.471024
0.75,0,5.48518
0.75,0,5.499327
0,0,5.513192
0.75,0,5.528845
0,0,5.540986
0.75,0,5.554849
0.75,0,5.569036
0.75,0,5.582604
0,0,5.596831
0.75,0,5.610652
0,0,5.624868
0,0,5.638819
0.75,0,5.652461
0.75,0,5.666461
0.75,0,5.682011
0.75,0,5.694155
0,0,5.707966
0,0,5.721701
0,0,5.735706
0.75,0,5.749614
0.75,0,5.763452
0.75,0,5.777355
0.75,0,5.791163
0.75,0,5.805248
0.75,0,5.819109
0,0,5.835168
0.75,0,5.8465
0,0,5.860372
0.75,0,5.874288
0,0,5.888137
0,0,5.902002
0,0,5.915852
0,0,5.929882
0.75,0,5.943699
0.75,0,5.957632
0,0,5.971609
0,0,5.987783
0.75,0,5.999433
0,0,6.013001
0.75,0,6.027034
0,0,6.040826
0.75,0,6.054906
0,0,6.06991
0,0,6.082634
0,0,6.096516
0,0,6.110278
0.75,0,6.124152
0.75,0,6.139826
0.75,0,6.151884
0,0,6.16586
0,0,6.17994
0,0,6.19357
0.75,0,6.207582
0,0,6.221665
0.75,0,6.23596
0,0,6.249577
0,0,6.263479
0,0,6.277434
0.75,0,6.293932
0.75,0,6.304577
0,0,6.318406
0.75,0,6.332188
0,0,6.346399
0,0,6.360283
0,0,6.373948
0.75,0,6.387886
0.75,0,6.401557
0.75,0,6.415796
0.75,0,6.429958
0.75,0,6.445599
0.75,0,6.457343
0.75,0,6.471231
0,0,6.485164
0,0,6.499118
0.75,0,6.512752
0,0,6.527063
0.75,0,6.540981
0.75,0,6.554828
0.75,0,6.568845
0.75,0,6.582662
0.75,0,6.598427
0.75,0,6.610363
0.75,0,6.625144
0,0,6.638621
0.75,0,6.652134
0,0,6.665878
0,0,6.680063
0.75,0,6.693943
0.75,0,6.708045
0.75,0,6.721955
0.75,0,6.735916
0.75,0,6.752532
0.75,0,6.762627
0.75,0,6.776596
0,0,6.790315
0,0,6.804425
0,0,6.818132
0,0,6.831975
0.75,0,6.845994
0,0,6.859962
0,0,6.873826
0.75,0,6.887828
0,0,6.903876
0,0,6.915489
0,0,6.929367
0,0,6.943046
0,0,6.957107
0,0,6.971113
0,0,6.984851
0.75,0,6.99941
0,0,7.013155
0.75,0,7.026927
0.75,0,7.040935
0,0,7.056826
0,0,7.068747
0,0,7.082476
0.75,0,7.096528
0,0,7.110349
0,0,7.124104
0.75,0,7.138528
0,0,7.152124
0,0,7.166173
0.75,0,7.179936
0,0,7.193879
0,0,7.210042
0.75,0,7.221612
0,0,7.23545
0,0,7.249387
0,0,7.263376
0.75,0,7.277214
0.75,0,7.291281
0.75,0,7.305137
0,0,7.318866
0,0,7.332726
0,0,7.346651
0,0,7.362506
0,0,7.374399
0.75,0,7.38824
0,0,7.402145
0,0,7.416114
0,0,7.43011
0,0,7.444141
0.75,0,7.458055
0,0,7.471901
0,0,7.485918
0.75,0,7.49974
0,0,7.515068
0,0,7.527525
0,0,7.541317
0,0,7.555199
0,0,7.569391
0,0,7.582927
0,0,7.596789
0.75,0,7.610829
0.75,0,7.624629
0,0,7.638802
0,0,7.652494
0,0,7.668362
0.75,0,7.680142
0.75,0,7.69396
0.75,0,7.707921
0,0,7.721725
0.75,0,7.73584
0.75,0,7.749486
0.75,0,7.763378
0.75,0,7.777456
0,0,7.791215
0,0,7.805358
0.75,0,7.823569
0.75,0,7.832141
0,0,7.846146
0,0,7.859922
0.75,0,7.873721
0.75,0,7.887711
0,0,7.901591
0,0,7.915349
0.75,0,7.929328
0.75,0,7.943106
0,0,7.957184
0.75,0,7.973452
0.75,0,7.984894
0.75,0,7.998946
0,0,8.012691
0,0,8.02666
0.75,0,8.040465
0,0,8.054458
0.75,0,8.069728
0.75,0,8.082303
0.75,0,8.096473
0.75,0,8.110103
0,0,8.12638
0,0,8.138007
