Left Grip, Right Grip, Time
-1,-1,0
0,0,0.3533334
0,0,0.4198797
0,0,0.4271021
0,0,0.4411553
0,0,0.4551022
0.75,0,0.4686501
0.75,0,0.4826912
0.75,0,0.4966021
0,0,0.5103166
0,0,0.5240914
0,0,0.5380923
0,0,0.5521206
0,0,0.5658994
0.75,0,0.5799853
0,0,0.5936252
0,0,0.6076609
0,0,0.6215124
0,0,0.635299
0.75,0,0.649452
0.75,0,0.66324
0,0,0.6769395
0,0,0.6908191
0,0,0.705193
0,0,0.7189382
0,0,0.7326216
0.75,0,0.7466996
0,0,0.7602205
0,0,0.7743834
0.75,0,0.7881935
0.75,0,0.8020573
0,0,0.8159966
0.75,0,0.8305981
0,0,0.844502
0,0,0.858377
0,0,0.8723283
0.75,0,0.8863499
0,0,0.9002013
0.75,0,0.9141011
0,0,0.9279441
0,0,0.9417109
0,0,0.955811
0,0,0.9695382
0,0,0.9834653
0,0,0.9977037
0,0,1.011435
0,0,1.025168
0,0,1.038967
0,0,1.052796
0,0,1.066902
0.75,0,1.080552
0,0,1.094548
0,0,1.108503
0,0,1.122373
0,0,1.136309
0,0,1.150058
0,0,1.164002
0,0,1.177867
0,0,1.191853
0,0,1.205624
0,0,1.219546
0,0,1.233478
0,0,1.247358
0,0,1.261286
0,0,1.27505
0.75,0,1.289106
0,0,1.302846
0,0,1.316856
0,0,1.330815
0,0,1.344682
0,0,1.358374
0,0,1.372273
0,0,1.386097
0,0,1.400043
0,0,1.414215
0,0,1.428128
0,0,1.441887
0,0,1.455945
0,0,1.469518
0.75,0,1.483394
0,0,1.497312
0,0,1.511187
0,0,1.525039
0,0,1.538992
0,0,1.562262
0,0,1.566617
0,0,1.579875
0,0,1.593629
0,0,1.607514
0,0,1.621318
0,0,1.63535
0,0,1.649115
0,0,1.663117
0,0,1.677196
0,0,1.690868
0,0,1.70477
0,0,1.718875
0.75,0,1.732471
0,0,1.746345
0.75,0,1.7604
0,0,1.774296
0,0,1.788072
0,0,1.80198
0,0,1.815823
0,0,1.829713
0,0,1.843717
0,0,1.857594
0,0,1.871674
0,0,1.8855
0,0,1.899573
0,0,1.913702
0.75,0,1.927768
0,0,1.941752
0,0,1.955766
0,0,1.969558
0,0,1.98352
0.75,0,1.997717
0,0,2.011219
0,0,2.025161
0,0,2.038952
0,0,2.052892
0,0,2.066765
0,0,2.080736
0.75,0,2.094661
0,0,2.108434
0,0,2.122435
0,0,2.136312
0,0,2.150017
0,0,2.164049
0,0,2.177875
0,0,2.191708
0,0,2.205899
0,0,2.219529
0,0,2.233423
0,0,2.247391
0,0,2.26132
0,0,2.275159
0,0,2.289029
0.75,0,2.302828
0,0,2.316745
0,0,2.330719
0,0,2.344524
0,0,2.358456
0,0,2.372273
0,0,2.386125
0,0,2.400355
0,0,2.413851
0,0,2.427742
0,0,2.441665
0,0,2.455766
0,0,2.46945
0.75,0,2.483509
0,0,2.497283
0,0,2.511221
0,0,2.525235
0,0,2.538831
0,0,2.552747
0,0,2.566718
0,0,2.580525
0,0,2.594456
0,0,2.608361
0,0,2.62216
0,0,2.63624
0,0,2.650022
0,0,2.664091
0,0,2.677713
0,0,2.691633
0.75,0,2.705539
0,0,2.719343
0,0,2.733351
0,0,2.747236
0,0,2.761199
0,0,2.775052
0.75,0,2.788865
0,0,2.80272
0,0,2.836916
0.75,0,2.843721
0,0,2.857472
0,0,2.871395
0,0,2.885311
0,0,2.899163
0,0,2.913238
0,0,2.927038
0,0,2.940899
0,0,2.954589
0,0,2.968628
0,0,2.982461
0,0,2.996438
0,0,3.010447
0,0,3.024174
0,0,3.037957
0,0,3.051899
0,0,3.06587
0,0,3.079591
0,0,3.093615
0,0,3.10758
0,0,3.121521
0,0,3.135681
0,0,3.149927
0,0,3.164009
0,0,3.177936
0,0,3.191916
0,0,3.20562
0,0,3.219451
0,0,3.2334
0,0,3.247462
0,0,3.26111
0,0,3.275009
0,0,3.288952
0,0,3.302956
0,0,3.316817
0,0,3.330604
0,0,3.344413
0.75,0,3.358274
0,0,3.37224
0,0,3.386048
0,0,3.400019
0,0,3.413933
0,0,3.427786
0,0,3.44178
0.75,0,3.455678
0,0,3.469806
0,0,3.483416
0,0,3.497244
0,0,3.511195
0.75,0,3.524993
0,0,3.53884
0,0,3.55297
0,0,3.566671
0,0,3.580622
0,0,3.594612
0,0,3.608443
0,0,3.622336
0,0,3.636119
0,0,3.650296
0,0,3.670259
0,0,3.684027
0,0,3.69798
0,0,3.711555
0,0,3.725627
0,0,3.739483
0,0,3.753269
0,0,3.767293
0,0,3.781155
0,0,3.795195
0,0,3.808949
0,0,3.822891
0,0,3.836852
0,0,3.85057
0,0,3.864419
0,0,3.878229
0,0,3.892401
0,0,3.90606
0,0,3.920003
0,0,3.934016
0,0,3.947687
0,0,3.961564
0,0,3.975564
0,0,3.989716
0,0,4.004292
0,0,4.018309
0,0,4.031999
0,0,4.045947
0,0,4.060049
0.75,0,4.073728
0.75,0,4.087685
0,0,4.101523
0,0,4.115329
0,0,4.129177
0,0,4.143218
0,0,4.157175
0,0,4.17104
0,0,4.185021
0,0,4.198958
0,0,4.212593
0,0,4.226602
0.75,0,4.240329
0,0,4.254403
0,0,4.268311
0,0,4.282269
0,0,4.296206
0,0,4.310027
0,0,4.323922
0,0,4.338037
0,0,4.351472
0,0,4.365351
0,0,4.379267
0,0,4.393277
0,0,4.407
0,0,4.421147
0,0,4.434909
0,0,4.448921
0,0,4.462723
0,0,4.476596
0,0,4.490637
0,0,4.504287
0,0,4.518237
0,0,4.532092
0,0,4.545998
0,0,4.559938
0,0,4.573819
0,0,4.587843
0,0,4.601718
0,0,4.615342
0,0,4.629356
0,0,4.643245
0,0,4.657213
0,0,4.67104
0,0,4.684799
0.75,0,4.698782
0,0,4.712636
0,0,4.726519
0,0,4.740545
0,0,4.754323
0,0,4.768112
0,0,4.782136
0,0,4.796007
0,0,4.80981
0,0,4.823731
0,0,4.837679
0,0,4.851507
0,0,4.865519
0,0,4.879169
0,0,4.893095
0,0,4.907082
0,0,4.921028
0.75,0,4.934818
0,0,4.94879
0,0,4.962575
0,0,4.976554
0,0,4.990453
0,0,5.004599
0,0,5.01808
0,0,5.032156
0,0,5.046017
0,0,5.059719
0,0,5.073708
0.75,0,5.087707
0,0,5.10156
0,0,5.115539
0,0,5.129313
0,0,5.143408
0,0,5.15724
0.75,0,5.171138
0,0,5.185079
0,0,5.198725
0,0,5.212849
0,0,5.226574
0,0,5.240394
0,0,5.254323
0,0,5.26816
0.75,0,5.282003
0,0,5.295853
0,0,5.309928
0,0,5.32376
0,0,5.337654
0.75,0,5.351512
0,0,5.365395
0,0,5.379302
0,0,5.393263
0,0,5.407064
0,0,5.420874
0,0,5.434804
0,0,5.448649
0,0,5.462506
0.75,0,5.476483
0,0,5.490399
0,0,5.504652
0.75,0,5.51817
0,0,5.532076
0,0,5.545965
0,0,5.560285
0,0,5.573765
0,0,5.587629
0,0,5.601496
0,0,5.615421
0,0,5.629245
0,0,5.643209
0,0,5.657272
0,0,5.676987
0,0,5.690939
0,0,5.704775
0,0,5.718672
0,0,5.732841
0,0,5.746364
0,0,5.760379
0,0,5.774295
0,0,5.78805
0,0,5.802048
0,0,5.815879
0,0,5.829726
0,0,5.843735
0,0,5.857568
0,0,5.871381
0,0,5.885354
0.75,0,5.899213
0,0,5.913218
0.75,0,5.926935
0,0,5.940878
0.75,0,5.954765
0,0,5.968705
0,0,5.982768
0.75,0,5.997467
0.75,0,6.011087
0,0,6.025036
0.75,0,6.038979
0,0,6.052776
0,0,6.06676
0,0,6.080676
0,0,6.094552
0,0,6.108478
0,0,6.122267
0.75,0,6.136237
0,0,6.150235
0,0,6.16395
0,0,6.177795
0,0,6.191833
0.75,0,6.205686
0,0,6.219497
0.75,0,6.233606
0,0,6.247514
0,0,6.261254
0,0,6.275196
0,0,6.288958
0,0,6.302917
0.75,0,6.316836
0,0,6.330582
0,0,6.3445
0,0,6.358563
0,0,6.372281
0,0,6.386304
0,0,6.400222
0,0,6.413973
0,0,6.427916
0,0,6.441852
0,0,6.45576
0,0,6.469515
0,0,6.48343
0,0,6.497409
0,0,6.511427
0,0,6.525373
0,0,6.539057
0,0,6.552877
0,0,6.566885
0,0,6.580625
0,0,6.59462
0,0,6.608497
0,0,6.622349
0,0,6.636343
0,0,6.65008
0,0,6.664229
0,0,6.678174
0,0,6.691807
0,0,6.705636
0,0,6.719635
0,0,6.733392
0,0,6.747383
0,0,6.761211
0,0,6.775414
0,0,6.789165
0,0,6.802865
0,0,6.816708
0,0,6.830634
0,0,6.844477
0.75,0,6.858541
0.75,0,6.872282
0,0,6.886229
0,0,6.900122
0,0,6.914149
0,0,6.927863
0,0,6.941791
0,0,6.95565
0,0,6.969455
0,0,6.983423
0,0,6.997714
0,0,7.011185
0,0,7.025051
0,0,7.039217
0.75,0,7.052878
0,0,7.066921
0,0,7.080684
0,0,7.094533
0,0,7.108411
0,0,7.12244
0,0,7.136215
0,0,7.150041
0,0,7.16411
0,0,7.177936
0,0,7.191851
0,0,7.205732
0,0,7.219618
0,0,7.233456
0,0,7.24735
0.75,0,7.261217
0,0,7.275076
0,0,7.288989
0,0,7.302863
0.75,0,7.316813
0,0,7.330671
0,0,7.344484
0,0,7.358435
0,0,7.372338
0,0,7.386245
0,0,7.400021
0,0,7.414028
0.75,0,7.427938
0,0,7.441813
0,0,7.455811
0.75,0,7.469636
0,0,7.48354
0,0,7.497301
0,0,7.511209
0,0,7.525441
0,0,7.539196
0,0,7.552877
0,0,7.566836
0,0,7.580675
